PairID,Text,Score
ARQ-train-0323,"حيرة أول مرة نسمع باها
 و حيلي خلاه أكتر مالديب",0.28
ARQ-train-0324,"إرهابيين خطفوا رجال دين مسيحيين
 أدوما تانا ما سلكوش منهم",0.53
ARQ-train-0325,"ڤال له يدي من تراب ضربت وجهك لي مخلوق من تراب
 ڤال له أكاك الشيطان مخلوق من نار و يتحرق في النار",0.56
ARQ-train-0326,"واحد يصدق ماكاش منها بالاك ابتلا من عند ربي برك
 ابتلا درت ولا ما درتش سيي صدق و شوف",0.59
ARQ-train-0327,"فالعظم كي العادة خويا لطفي
 هدي مليحة منك خويا لطفي",0.78
ARQ-train-0328,"كل زوج دقايق يطفا
 العشية راحة ندير خفاف",0.22
ARQ-train-0329,"والله ما على بالي أ زينب
 أو ما عنديش كريدي لينيتي لخرا خمسميا",0.34
ARQ-train-0330,"يروحوا يشربو و ما عامبالهمش بلي يتسمو حرام عليها و الله حرام عليها
 قالت لي عندي حوايج راح نبعتهم لك قلت لها ابعتيهم لي في لابوات",0.41
ARQ-train-0331,"ونا مريم
 وين يخدم",0.19
ARQ-train-0332,"كاينين تمارين يعطيهولك باه تتعلمي تكتبي الحروف
 نورمال مشها نوار و بلون صح",0.28
ARQ-train-0333,"و نا أصلا مدايرة الشي أدا غير باه الناس يسمعوا بيا تخطبت
 بصح أني ﭬﺘﻠﻮ كون ما نقراوش الفاتحة أني ما نخرج معاك لا حتشي",0.66
ARQ-train-0334,"اﻟﺴﻮﭪ اداكا
 يوكلو الشعير",0.25
ARQ-train-0335,"شوفوهم و قولولي وش نقدرو أنديرو
 كاين فيه الهدرة يلزم يتكتب برك",0.41
ARQ-train-0336,"والله غير صح في هاديك الدقيقة تتلفلي مع الخلعة و لوتراك صح
 نشا الله ربي يسهلك و ربي يسهل لـﭭـاع لي ﻳجوزو الباك",0.47
ARQ-train-0337,"بصح لي جون مساكن ما زالوا يحوسو عليها
 حتى في الأزمات راهم عايشين خير منا",0.53
ARQ-train-0338,"تنجمي تكتبي ليدي مش محتم كلمة بكلمة
 ايماجيني هكا و ما يعطيوكش لانوت",0.5
ARQ-train-0339,"عرض اه
 أيا تهنيتوا",0.22
ARQ-train-0340,"شحال راهي الساعة
 درك راهي العشرة",0.78
ARQ-train-0341,"إيماجيني ﻟﭙﺮوف صاحبي
 قال لي تريبيان",0.31
ARQ-train-0342,"ولي للي قبلها سينون نكتبها بيدي
 ڢوالا و هدا امبعد نسڤمو أنا",0.5
ARQ-train-0343,"أنا كي يكون عندي پروبلام صعيب نحط نقطة وقوف
 يلزم نبداو نتفاهمو على الأقل على الحاجات السمپل",0.56
ARQ-train-0344,"تروح تقرا كل يوم أﻣﭙﻮسيبل ديرهم كل
 كل يوم من التمنية للربعة تروح ميت للدار",0.69
ARQ-train-0345,"ام وليد ربي يحفظك كيفاش نطيبو ارز بسمتي
 ديرلنا فوندون ام وليد تعيشي محتاجاتو ضروري",0.62
ARQ-train-0346,"نطلع ايه
 تطلعي وحدك",0.72
ARQ-train-0347,"مشكلة قالت لك المرة الأولى مونوم وحده بينك بين روحك
 أومبعد بينوم و كي أنا  كي خالد حابين مونوم",0.59
ARQ-train-0348,"يعطيك الصحة خويا شمسو يرحم لميمة لي جابتك
 مبروك عليك مليون ابوني خويا شمسو",0.62
ARQ-train-0349,"وعندك شوية تاع القصبة
 اه هادي اللي واعرة",0.34
ARQ-train-0350,"شيماء أمامك لي كمل يربع يديه ولا يجبد العجينة يلعب بيها بهدوء
 و الله غير صحا فيهم مازالو يلعبو بالعجينة و القريصات و الخشيبات",0.66
ARQ-train-0351,"أرواح يا الكلب حْكمتك
 وري تشوف يدك، حكمتك",0.53
ARQ-train-0352,"ولا هاديك الحكاية  كي لعبو كونتر بعضهم
 نها تجي ﺗقول لي دزاير سجلت على دزاير بيت",0.5
ARQ-train-0353,"كاﭘﺎبل يتبعك قادر يدخله في التوموبيلات
 كيما الجنون دايمن يسكنوا في الأماكن الخالية",0.5
ARQ-train-0354,"كملو احكيو كيفاه جوزتي ليڢاكونس
 ماكلة و كونيكسيون و قراية",0.56
ARQ-train-0355,"يعطيك الصحة الفحله وصفة بنينه سريعه وخفيفة
 صباح الفل اختي ام وليد يعطيك الصحة",0.66
ARQ-train-0356,"ﻟﭭﻴﺖ مرت جمال تما
 لعزوز و الشايب وحدهم",0.5
ARQ-train-0357,"لالا من البارح و هو يجري
 من الأول تاع عام و الكابل مقطع",0.44
ARQ-train-0358,"يعطيك الصحة ميسوم الطاهر كلامك صح
 خساني والله نتا مبدع ربي يحفظكم ناس السطح",0.34
ARQ-train-0359,"واش حقا سقسيتي على الپلاكار كما قلت لك ؟
 مازال ما خرج نورمالمو هوما حتى سبتمبر موالفين",0.22
ARQ-train-0360,"والله ما ﺗﻠﭭﻰ راجل كيفو
 إرهابيين خطفوا رجال دين مسيحيين",0.19
ARQ-train-0361,"راهي تخدم ولا لالا
 راني رايح نديرلها مالادي",0.62
ARQ-train-0362,"يعطيك الصحة شمسو
 تحيا الطاهر ميسوم",0.38
ARQ-train-0363,"يعطيك الصحة ام وليد واصلي والفناك منقدروش نستغناو عليك
 يعطيك الصحة اختي ام وليد ربي يحفظك",0.75
ARQ-train-0364,"ولى ديفو
 كيفماه كيفماه",0.22
ARQ-train-0365,"أقسم بالله والله ما عندي دورو
 آه ﺣﭭﺎ تقدر تعطيني الميكرو غدوة",0.41
ARQ-train-0366,"أنا ما نغيضكش نصبح بالاحد خدامة و أنا ما رتبتش أموري
 زعمة كنا خارجين و عيط الراجل لبابا على جال  الڤاراج",0.31
ARQ-train-0367,"وش من معلومات
 نتاع السمانة الجاية",0.44
ARQ-train-0368,"إيماجيني ﻟﭙﺮوف صحيبي
 ڤال لي تريبيان",0.41
ARQ-train-0369,"تقول أونكات
 يا ميدو",0.12
ARQ-train-0370,"وش الفايدة كي تجيبني و ما نشريش
 بصح قادرين واحد خرين يشريو نورمال",0.47
ARQ-train-0371,"قال لي وين راهي
 أيا إلا هابط تقراى",0.53
ARQ-train-0372,"يعني دير قدر لروحك هادا والو
 تلطاش نلف فنجان قهوة ما تشريهلوش",0.34
ARQ-train-0373,"حكمتو زينو ليوم
 والله برد يكسر",0.19
ARQ-train-0374,"العام الي فات كانو زوج يديروا واحد
 العام هدا عندك خمسة تخدم خمسة",0.62
ARQ-train-0375,"االخبز مسوس
 ما نضنش",0.25
ARQ-train-0376,"ما قلتولي والو على هداك الپاپيي اللي بعتت
 ربي يسهل تروح وتجي على خير وعافية نشالله",0.34
ARQ-train-0377,"يبعد عليا الجن والنسا
 مزلتي تعيط كيما الصيد",0.28
ARQ-train-0378,"حبطلي المورال نهار الجمعة مي دوك ساڢا
 أنا حبيت نقراه ومن بعد نعطيك رايي",0.28
ARQ-train-0379,"أنا درت مودپاس معقد بزاف
 يعطيك الصحة عقدتيها مرة وحدة",0.56
ARQ-train-0380,"باش يفضح العبد كي يسجل فهمتي
 كي كنت نسجل ما سمعت حتى حاجة",0.53
ARQ-train-0381,"شطحتي في العرس بزاف
 قعدﺖ مع الهادي برا",0.47
ARQ-train-0382,"من دزاير حبيتي تجي لهاد الثلث الخالي
 التلاميد ﭭﺎع هنا ما يستهلوش القراية",0.53
ARQ-train-0383,"ديت تراز ولا دوز لعام لي عدا
 العام أدا حتى واحد ما دا لاموايان شفيتي",0.69
ARQ-train-0384,"ألو ماما
 عيطي لسهام",0.38
ARQ-train-0385,"تسمى قدي بالصح تبان طويلة عليا ولا ﭬروند دو تاي سمينة شوية برك
 زوجت هاديك سايي عرسها عنده واحد و عشرين يوم في لوسات نوفمبر كان عرسها",0.28
ARQ-train-0386,"راني نتفكر الكتاب اللي جبته لي كي عدت مروح لاﻧڤليز راني قريته و حبيت نزيد نقرى پليس على الإسلام
 و بقدرة ربي ﻟﭭﻴﺖ في الغلاف تيعه لادراس تاع اللي نشر الكتاب بعتله برية باه ندومندي الزيادة بعتوا لي وش حبيت",0.41
ARQ-train-0387,"أنت العين ڤلك
 و انا عين",0.62
ARQ-train-0388,"نقول لك كملي برك في الخدمة تاعك أومبعد نشوفه
 بالصح عجبتني ليدي تاع لانترفاس أومبعد لاﭘﺎل لداخل",0.41
ARQ-train-0389,"عطاته مرت باباه شويه روز في صحن و ﭬﺎتله روح من هنا و كول عشاك في لاكور
 ﭬﻌﺪ الطفل في البرد اللي يكسر يوكل في الروز و تالمون البرد تكمش ورا وحد البيبان",0.62
ARQ-train-0390,"شمسو خويا بكيتنا صغار كبار ربي معاك وشكرا
 قوة خويا فوزي تورينو ربي بحفظك",0.41
ARQ-train-0391,"خوها شهيد مات في التورة
 كانت تحكي كيفاه كانت تقرا",0.53
ARQ-train-0392,"ڤالت لي كيما ريزو وش نديرو باها
 صراحة أنا ريزو مشي مخمة فاها خلاه",0.56
ARQ-train-0393,"ما شفناهاش
 دارو أكسيدون",0.22
ARQ-train-0394,"واو صوت روعة احساس في القمة
 حسني غنـاه مـزال مــا ماتـش",0.56
ARQ-train-0395,"نشا الله ربي يسهل
 خولة إنت وين تجوزي",0.25
ARQ-train-0396,"أنا يوما هي كلش باش نطلع لهيه و نخلي يوما هنا ادي يڤولو علاها الناس حاجة امپوسيبل
 و كاينة حاجة أخرى لكان مشك منجمة تعيشي في بلادك و تشقاي في بلادك اكي ما تنجميش تشقاي لهيه",0.44
ARQ-train-0397,"على ساعة
 ﻟﭭﻴﺖ زوز",0.31
ARQ-train-0398,"أنا و عيشة نص ساعة وحنا واقفين لهيه
 عيشة علابالك إنت ما تعرفيش ڤاع تكدبي",0.53
ARQ-train-0399,"نتفرج فيلم لاكونتين روعة
 لازم ندخلو العام ادا",0.34
ARQ-train-0400,"كانت كاينة كرمة تعطر الحومة
 كنت نقابلها حتى تديني عيني",0.53
ARQ-train-0401,"هاه أنا حابة نحط في الكونتابيليتي
 آه ﭘﺎسكو ﻟﻴﭙﻮست ناقصين و الخدمة ناقصة",0.53
ARQ-train-0402,"أيا بيان بان حتى هو ما قدمش
 كان لازم عليه يفهم التام تاعه",0.47
ARQ-train-0403,"شفت أنت ترقد برك النفس تاعك تطلع للسماء
 تسمى كي تكون في الكوما طلعت  هي تاني",0.59
ARQ-train-0404,"هاه
 وقتاه",0.25
ARQ-train-0405,"جيبنا الخبز
 ضارب معاه",0.19
ARQ-train-0406,"قالت لنا واش معنتها البطة وعلاه ما حطوش الناس هدوك تاع المجاعة ولا ضحايا الحرب
 قالك في واحد البلاصة باتنة ولا تبسة نسيت لقاو جلود و ريسان تاع حلالف",0.25
ARQ-train-0407,"انا ما راني سور من والو و الحمد لله
 لازم نتلاقاو ان شاء الله باش نديرو الطريقة نتاع الكتيبة",0.28
ARQ-train-0408,"أنا نحب مشني مهبول
 أم جاوا أم جاوا",0.22
ARQ-train-0409,"لاكارت تاع البوس نسيتها
 ستر ربي لي رحت",0.41
ARQ-train-0410,"و هادي حاجة محال  پاسكو ما يديروش فيك كونفيونس
 زيدي أنا ديسيديت حاجة نرفد ديبلوم منا و كندا منا",0.22
ARQ-train-0411,"لالا لالا لالا بالعقل برك وداد  الحكايات هدوما كامل يصراو راكي على بالك
 حتى انا استغفرت و شهدت واش راح يدير العبد إلا المكتوب جاء هاكا",0.53
ARQ-train-0412,"ما عندوش سمانة إيه
 عنده دوك قريب سمانة",0.66
ARQ-train-0413,"حب يڤول
 ناديا بعد",0.28
ARQ-train-0414,"مكانوش يونتريني
 أهدري بالتليفون",0.25
ARQ-train-0415,"سليمة ، يعطيك الصحة وقيلة شاتينا الخير والبراكة وش رايك
 تاع الصح آني من 10 و نص ڨدام الپيسي",0.47
ARQ-train-0416,"أو هو ڤال لي نحب الدستوري
 أسامة وعلاه غلطت و ﭬﻠﺘﻴﻠﮭﺎ الهدرة أدي",0.47
ARQ-train-0417,"وراهم جوكروا
 حنا وسي",0.25
ARQ-train-0418,"ياه مبلول و نا حاطة پورتابلي فوڤه
 تحكيلي فريال زردازي على بن سبع",0.22
ARQ-train-0419,"الخمسة الخمسة و ربع ياسر
 فضت مالا نوضوني على الخمسة",0.72
ARQ-train-0420,"حتى في الأزمات راهم عايشين خير منا
 صح سليمة يحسبوها ساهلة يفيقو كي يجربو",0.41
ARQ-train-0421,"تطلعي اسوسن
 نطلع آه",0.66
ARQ-train-0422,"تلمت لافامي الكل عندها و ﭬﻌﺪوا يتوانسوا حتان جا وقت العشا ولى يخزر للماكلة باه يوكل منها
 عطاته مرت باباه شويه روز في صحن و ﭬﺎتله روح من هنا و كول عشاك في لاكور",0.5
ARQ-train-0423,"ايه
 قلتلك",0.28
ARQ-train-0424,"تعاودو تديوها و توليو
 لالا رانا رايحين لدسـﭘونسير",0.31
ARQ-train-0425,"غولام ماشي غوول هه
 انا نسيبورتي ريال هه",0.38
ARQ-train-0426,"روعة و شحال يدير
 وعلاه ما شريتيش واحد",0.53
ARQ-train-0427,"عندها تلاتة ولا ربع سنين سيحت علاها أختها الما السخون أك
 شفتيه أداك الباب الكبير لي مالفين نغطيو بيه الكبش شفتي",0.47
ARQ-train-0428,"كملو احكيوا كيفاه ﻋﭭﺒﺘﻲ ليڢاكونس
 ماكلة و كونيكسيون و قراية",0.53
ARQ-train-0429,"ما قال والو الطبيب
 ما شفتهاش  ماشفتهاش",0.25
ARQ-train-0430,"نطلبهم من بابا
 نطلبهم من ماما",0.88
ARQ-train-0431,"حاجة ما سپيسيال غير الشات ، والحال مليح شوية برودة ساڢا
 رانا كي لي ﭬاعدين في جردان و يحوسوا يجبدوا سوجي يهدروا فيه",0.44
ARQ-train-0432,"أيا بيان ماراكمش وحدكم
 من بكري ماراناش وحدنا",0.66
ARQ-train-0433,"روعة يعطيك الصحة جربتو وخرج هايل
 معاهو يوسف زروطة ولا لا",0.25
ARQ-train-0434,"سي بون او موان تكون حاجات متنوعة
 مي يلزم الكتيبة تكون ستاندار لا بريوريتي",0.38
ARQ-train-0435,"إيه ماكانش الأخرى
 شحال يحسب فيها",0.22
ARQ-train-0436,"و يكون الحبل مربوط من جهة و لخرى في يدي
 و يجي خويا ولا أختي باش يصطي على الحبل",0.72
ARQ-train-0437,"أه ما نعرف والله ما علابالي ما شفتوش
 قالت لي دزاير سجلت على دزاير بيت",0.53
ARQ-train-0438,"لالا واش نندب بيها قريت قريت فلاﺳﭙﻴﺴﻴﺎليتي تاعي
 إيه أجون دو سيزي طلبوا وحدة تخدم معايا ليسونسي",0.47
ARQ-train-0439,"ما بقيناش نقراو محبة خاطر باش نطلع النيڢو تيعي ولا نقرا باش نتقف روحي ولا نعلم روحي
 درك رانا في وقت اللي عينو يتقف يروح للمكتبة ولا انترنات يدير ديروشارش كشما يفهم لروحه",0.69
ARQ-train-0440,"كل يوم نشوفوا ڨداه من ليجون متخرجين من لافاك شومارة
 سمعت باللي داروا ليكونترا باه يعاونوا ليجون اللي متخرجين من لافاك",0.69
ARQ-train-0441,"واش الفايدة كي تجيبني و ما نشريش
 بالصح قادرين واحد اخرين يشريو نورمال",0.66
ARQ-train-0442,"ما تخممش على التنواع كمال رانا متهليين فيها
 حتى الدرك حكينا على كلش حتى على لا بولتيك",0.44
ARQ-train-0443,"ربي يسهل تروح وتجي على خير وعافية نشالله
 هبطلي المورال نهار الجمعة مي درك ساڢا",0.5
ARQ-train-0444,"والله على بالك البارح قلقت خلاه على شعرة رايحة نبطل الخطبة أدي كل على بعضاها
 لا لا لا بلعقل برك أ وداد أم لحكايات أدوما كل يصراوا أكي على بالك",0.34
ARQ-train-0445,"ها هي أدي هي جامي ﻧﻠﭭﻰ الحل
 ماما مسكينة قلقت من ﺍﻟﭭﻌﺪة بحداك",0.28
ARQ-train-0446,"أديك لي جابتلي كادو في اللخر تاع العام
 أداك النهار ﭬﺎتلي أني ما نجحتش في الماجيستر",0.69
ARQ-train-0447,"حتى أنا على جال قصيرة تهبل
 بربي نشا الله كي نترفه نشري السباط",0.31
ARQ-train-0448,"برافو عليك خويا شمسو راك فور راك ارتيست ربي يعطيك ما تتمنى
 الله يرحمو يرحم جميع الموات ربي خليلك ميمتك شمسو",0.53
ARQ-train-0449,"كانت قافلة درك كي جيت
 ما جاوش بيت خالتي مسعودة",0.25
ARQ-train-0450,"نشفا عليها كنت صغيرة كي دخلت نبيلة عروسة كانوا ولاد تركية يروحوا عندها و أنايا  معاهم
 نهار كامل وحنا عندها ما نروحوش ڤاع من عندها كانت عندها سكرية تاع زجاج كبيرة كسرناها لها",0.66
ARQ-train-0451,"و نطلب منك باش تشوفي الكتيبة تاعي ، جو پونس آي ڨريبة من الليديال
 انا تاني عندي رومارك واش هاد الألف لي راك تزيدها كيما نحاولوا",0.44
ARQ-train-0452,"أني هنا
 وش اديري",0.31
ARQ-train-0453,"أنا يما هي كلش باش نطلع لهيك و نخلي يما هنا هدي يقولو عليها الناس حاجة امپوسيبل
 و كاينة حاجة وحدأخرى إلا ماراكيش قادرة تعيشي في بلادك و تشقاي في بلادك ما تقدريش تشقاي لهيك",0.72
ARQ-train-0454,"مسا الخير كريمة
 مسا الخير سليمة",0.91
ARQ-train-0455,"خلي عينيك لمرتك
 و أدا ﭬﺪاه",0.25
ARQ-train-0456,"الليل كامل
 ما تنساناش",0.19
ARQ-train-0457,"داوه عند الملك و الملك عامل وحد الدار هاكا يربي فاها الحيوانات المتوحشة
 يڤلهم على ڤد ما يكون الحيوان متوحش على ڤد ما نزيدكم السوارد",0.62
ARQ-train-0458,"وش راه ولدك ارتاح شوية
 إيه خير من اللي كان",0.69
ARQ-train-0459,"آكي أ مدام إلبسي الطابلية هنا
 وين نروحو أنا و بنتي وين",0.38
ARQ-train-0460,"و أدي فاها هدرة حتى انت ڢوطي عليه
 أنا أني ما على باليش أصلا بحكاية لنتخبات",0.44
ARQ-train-0461,"و المشكل يماه ما تقولوش أقعد ڤاع
 و كي تتقلق ڤاع توقف تضربه قدام الناس",0.56
ARQ-train-0462,"لازم تسايسيهم و تعرفي كيفاش تدخليلهم
 سايست سايست ما قدرتش ما قدرتش علابالك",0.62
ARQ-train-0463,"نخرج برا
 زوزت نوال",0.06
ARQ-train-0464,"لالا والله عرضتني نورمال بالصح كي شغل تتمسخر
 لالا ماشي إستهزاء تاع كي شغل مشنفة عليا فهمتي",0.59
ARQ-train-0465,"إيه أنا حابة نحط في الكونتابيليتي
 إيه ﭘﺎسكو ﻟﻴﭙﻮست ناقصين و الخدمة ناقصة",0.53
ARQ-train-0466,"ساهلين ڤاع يبانوا دوك نسييهم سيرتو هداك تاع الحلوى
 هاهم ماما لي طيبتهم كامل جابت حطتهم هنا",0.53
ARQ-train-0467,"وش معناها
 قرمة خلاه",0.22
ARQ-train-0468,"تبقى ديما فور خويا
 ربي يسترك خويا لطفي",0.75
ARQ-train-0469,"ايه كال كولور
 بلون و موڢ",0.44
ARQ-train-0470,"باش يفضح العبد كي كون يسجل فهمتي
 كي كنت نسجل ما سمعت حتشي",0.62
ARQ-train-0471,"ڤلك ما يقدرش يخش فيك سادﻳﭙﻮن إيمانك
 لا مشي ايمانك ما يقدرش يسكنك",0.5
ARQ-train-0472,"أهدر صح
 ﭬﺮيب ربعاطاش",0.44
ARQ-train-0473,"قالت له تسمى الله غالب باش ما تعديش الدراري و زيد بنتك نفحتلها السمانة هدي تحلو و تلعب بيه
 قالت له شوف أنا قالوا لي الدراري شفتيها يا مدام شوفيها واش اسمها فلانة راهي لابسة الطالون",0.56
ARQ-train-0474,"بصح لازم تديها تقيس ﭘﺎسكو كاﭘﺎبل ما يجيوش قدها
 ايه صح أوموا تاع ربع سنين تقيس إيه",0.56
ARQ-train-0475,"كانز دينار
 كاين الدراهم",0.69
ARQ-train-0476,"لي يتحرك يدي زوز ضربات من عندي بالعصا
 و لي يڤعد عاقل نجيبلو الحلوى لعشية",0.62
ARQ-train-0477,"أي رايحة درك بعد درك خارجة
 أه خطراكش غدوة أي الفاتحة تاع هشام",0.34
ARQ-train-0478,"مالا تحكمهم تاع الخميس
 لا بالخميس رايحة للعرس",0.72
ARQ-train-0479,"عطاتو مرت باباه شويه روز في طبسي و قاتلو روح من هنا و كول في لاكور
 قعد الولد في البرد يكسر ياكل في الروز و تالمون البرد تكمش مور واحد البيبان",0.56
ARQ-train-0480,"أني حكيتو لنها ڤالت لي كي تحكيلك الخطرة الجاية سوسن حاجة ما تجيش تحكيهالي
 الخطرة الجاية كي نڤول لك فيلم ولا مسلسل ڤولي لي أسني كملتيه ولا لا",0.59
ARQ-train-0481,"انشاءلله نجيبوا الباك
 راك فور قاستك من",0.25
ARQ-train-0482,"وش اسمه و انا مسلسل
 أداكا لي يلعب في أبوظبي",0.44
ARQ-train-0483,"فيديو شابة شمسو رانا اع معاك
 يعطيك الصحة خويا يرحم لميمة لي جباتك",0.56
ARQ-train-0484,"أومبعد قالت لي طاح عليها الباب
 بالعقل قالت لي شفت منا الباب",0.47
ARQ-train-0485,"رايحين تاكلو
 نحي هادي",0.22
ARQ-train-0486,"أنت أنت على بالك بروحك درت حاجة
 الحق ما نصليش  كل يوم",0.47
ARQ-train-0487,"جات أخته أومبعد خوه
 و جاو شوية جيران",0.59
ARQ-train-0488,"لوخر يشرب في القهوة تاعو
 و انا نسيي في انترنات",0.28
ARQ-train-0489,"وي دزاير كبيرة بزاف وفيها غاشي كبير
 درت ساعة باش ترجمت هاد الجملة",0.25
ARQ-train-0490,"ڤالت لك من بعيد يتحكم ولا ما عامباليش كيفماه
 ڤالت لك واحد يحكمو مس ولا حاجة يروح للمرقي",0.53
ARQ-train-0491,"دوك  راه ميت الله يرحمه
 أنا داير هاد القمجة  تاع الغنا",0.34
ARQ-train-0492,"الطلبة تاعنا فنيانين يخدموا بالسيف
 كاين الطرق ياسر باش يخدموا",0.59
ARQ-train-0493,"سيبون ماما أي رايحة من قبل ديجا
 آه روحو نحيوا عابالكم شوية أزهاوا",0.53
ARQ-train-0494,"أرواحي نقولك يا ملاك أكتبيلي هنا لي يتحرك
 لي يتحرك يدي زوج ضربات من عندي بالعصا",0.75
ARQ-train-0495,"القراية في وقتنا عادت ياسر صعيبة
 كيما نڨولوا حنا المعلمين ما يفهموكش مليح",0.62
ARQ-train-0496,"كي رحتلها قلتلها شوفي واش درتي صباح قريب راح عليا البوس
 ركبت و الطلعة ماشي بلاكارت و إنت تجري فيا مالصباح",0.66
ARQ-train-0497,"هيا زعمة أنا لي راح نسقسيك
 هيا وعلاه حابة تكملي قرايتك هنا",0.56
ARQ-train-0498,"أديكا الخطرة جيت معاك
 ﭬﺪاه في عمرها بنتو",0.12
ARQ-train-0499,"كي نخدموهم خير من اﻟﭙﻮرتابل مرة كاين كردي و مرة لالا
 بصح أنا ما فهمتش كيفاش حنا نسكنو هنا و نشكيو لهيك",0.38
ARQ-train-0500,"لوكان جات تسحقك في حاجة إيرجون ، راهي جاتك
 ايه عندك الحق و هدوك البنات كشما تغيب عليهم حاجة",0.44
ARQ-train-0501,"عرض إيه
 أيا تهنيتو",0.31
ARQ-train-0502,"ياه و كيفاش باينين  صباعتيه مقطعين
 ايه قاسوه بمومبا ولا ما نعرف واش",0.47
ARQ-train-0503,"ام جامي كلاساوها
 نروح نقري طول",0.34
ARQ-train-0504,"حتى المغارف مكانش
 سيبون أني ﻟﭭﻴﺖ",0.47
ARQ-train-0505,"انا ﭬﺘﻠﮭﻢ ساعة من الزمان باه نجي
 صح أ ماما خالد و شاهيناز جايين",0.5
ARQ-train-0506,"قستها خويا شمسو مانسوطيش
 شمسو فوور كمل فاهاد المستو",0.69
ARQ-train-0507,"وش معناتها
 وعلاه يعني",0.66
ARQ-train-0508,"واش من معلومات
 نتاع السمانة الجاية",0.38
ARQ-train-0509,"إدا انت قبلتي بتضحية كيما هادي لازم هو تاني يكون راجل معاك و ما يخليكش
 والله في تونس تقبل مرا إنو راجلها تكون عندو صاحبتو و ما تقبلش إنو يزوج عليها",0.56
ARQ-train-0510,"خخ فاازي راك فور خويا
 خويا جيبت الباك ولاماجيبتوش",0.53
ARQ-train-0511,"واحد خدام بولحية تاعهم يبات التحت في الإيتاج لي التحت راح موراها
 شفت كي حكمها برك حط يده هنا قال أعود بالله من الشيطان الرجيم",0.5
ARQ-train-0512,"انور كحلة راني معاك دائما ربي يوفقك
 يعطيك الصحة خدمة مليحة صديقي واصل",0.38
ARQ-train-0513,"لي مزال يتفرج الفيديو لضركا يخبط جام
 صا شمسو ربي يحفظك راما معاك",0.44
ARQ-train-0514,"وين يديها
 يديها تقرا",0.78
ARQ-train-0515,"مادبية أومبعد أنديرو حوايج أوتمتكمون
 نسييو نهدرو عليها من بعد",0.47
ARQ-train-0516,"بيانسور قصة
 تعرفيها سارة",0.44
ARQ-train-0517,"بالصح عجبتني ليدي تاع لانترفاس أومبعد لاﭘﺎل لداخل
 بيانسور ﭘﺎسكو ليكوموند واعرين باش واحد ساﻣﭙﻞ يديرهم",0.41
ARQ-train-0518,"و يتحسب التاست تعكم ولا وش
 أوﻣﭙﻠﻮس ما نعرف حتى واحد فهمتي",0.44
ARQ-train-0519,"و لانفورماتيك عندك فكرة علاها ولا لا
 آه پاسكو أختي كانت تقرا فاها",0.59
ARQ-train-0520,"انشاء الله تجيب الباك
 انشاله اجيبو الباك",0.88
ARQ-train-0521,"نتلاﭬﺎوا بعد ستة شهر
 خلي الوقت يداوي كلش",0.53
ARQ-train-0522,"ماينـة خويا لطفي ربـي ايعوناك
 خساني فور ممثل هايل نموت عليك",0.5
ARQ-train-0523,"درك ما نجمش نڤول لك اني ماستر مزلت ما كملتوش
 نو لازم لازم يكون عندك تام ما كان حتشي",0.34
ARQ-train-0524,"على بالك تلت حلقات و حنا نبكيو
 قالوا لي ظهر باباه يتاجر في لادروڤ",0.44
ARQ-train-0525,"اكثر من رائع ربي معاك خويا شمسو الله يقدرلك لخير
 مانسوطيش مانسوطيش مانسوطيش حتان يوم موتي تحياتي شمسو",0.62
ARQ-train-0526,"هي قصدها الكيبوررد الكلاڢيي
 أوف ما حبش يمشي",0.34
ARQ-train-0527,"روحي  رؤى راه كاين لتاي
 قولي رؤى تعشيتو عند خالتك ولا لالا",0.5
ARQ-train-0528,"إيه قالت لها تنقص لها فيها منا و منا
 عجبتها لوخرا تاع لاسوا قالت لي قماشها شباب",0.44
ARQ-train-0529,"ساهلة مراد على خاطر ماكانش موتيڢاسيون
 ما تحكيليش على الباك يا كريمة",0.44
ARQ-train-0530,"توحشتوها
 بيانسور",0.5
ARQ-train-0531,"أسكو نقرا و نخدم
 ﭬﺘﻠﮭﺎ اكي ما تقدريش",0.5
ARQ-train-0532,"الله يبارك عليك لطفي تعجبني خويا
 لطفي دوام حال من موحال خويا لطفي",0.62
ARQ-train-0533,"ماما وش حا ديري غدا اليوم
 والله ما على بالي ﻟﭭﻴﺘﻴﻨﻲ حايرة",0.62
ARQ-train-0534,"على بالك بلي الما تاع لبحر ينحي السحور
 مالا دزاير كل لازم نحيولها السحور بالما تاع لبحر",0.72
ARQ-train-0535,"أنا قلت لها عيطي ليماها ولا عيطي لباباها
 كي عيطت ليماها سمانة ولا أكثر ما حبتش تجي",0.62
ARQ-train-0536,"ڤالت لي طيشيه ﭬﺘﻠﻬﺎ ما نطيشوش
 هيا أدي لقطة نطيش الستيلو ﭬدام الراجل",0.69
ARQ-train-0537,"أنا والله ما عطاوهالي ولا بلاك نحاوهالي
 لالا ما ظنيتش روح ريكلامي على روحك",0.69
ARQ-train-0538,"البنات ﭭاع حكاولي ميمي مسكينة  لي نطلع معاها تحكيلي وش صرا
 علابالك مت بالتبهديل دارلي حالة لولاد قعدو غير يخزرو فيه قالولو واش قالتلك",0.47
ARQ-train-0539,"أرواحي نلعبو اللعبة هدي فيها حسابات
 رؤى جيبي لي طرف قطن ربي يعيشك",0.22
ARQ-train-0540,"كانت في الخدمة تحا هي و جا
 طلع للبيرو تاعها  تعرفت بيه وزوزو",0.53
