PairID,Text,Score
kin_train_00166,"Ubu rero igisubizo cyabonetse kuko hari imiti ndetse n’inyunganiramirire ikoze mu bimera ndetse ikaba ifite ubuziranenge butangwa n’iigo bikomeye nka FDA (Food and Drug Admnistration).
Ubu rero habonetse ibyayi bikoze ijana kw’ijana mu bimera, bikaba bifite ubuziranenge mpuzamahanga butangwa n’ibigo bikomeye twavugamo nka FDA (Food and Drug Admnistration).",0.53
kin_train_00167,"Igitaramo kijya kurangira abakundana bari baje muri icyo gitaramo bambaye neza kurusha abandi bagiye imbere maze bahabwa ibihembo; bagenewe na Patrick Uwineza, umuyobozi wa TOP5SAI.
Abakundana babiri (Couple) bari baje bambaye neza kurusha abandi, bahawe igihembo cyo kurara muri imwe mu mahoteli akomeye yo mu mujyi wa Musanze.",0.75
kin_train_00168,"Coltan Mu mezi atandatu ya mbere ya 2016, agaciro k'amabuye yo mu bwoko bwa Coltan yoherejwe mu mahanga kagabanutseho 5%, ugereranyije n'amezi atandatu ya
Wolfram Agaciro k'amabuye ya Wolfram kagabanutseho 9% mu mezi atandatu ya mbere ya 2016 ugereranyije n'igihe nk'iki cya",0.31
kin_train_00169,"Avuga ko abarokotse Jenoside yakorewe abatutsi mu 1994, bazahora bibuka ababo bishwe muri Jenoside kabone n’iyo ababishe bakomeza guhishira amakuru y’aho babajugunye.
Rusagara Alexis uhagaragariye ishyirahamwe ry’abarokotse Jenoside yakorewe abatutsi ku Mayaga, avuga ko na n’ubu hakigaragara imibiri itaratanzweho amakuru kandi abazi aho iherereye bahazi.",0.66
kin_train_00170,"Uretse kugeza amazi meza ku Banyarwanda no gutanga akazi, Jibu kandi ni umufatanyabikorwa muri gahunda za leta zitandukanye ahanini zigamije guteza imbere imibereho myiza y’abaturage.
Yakomeje kandi asaba uwaba agicuruza izi nzoga z'inkorano kubireka kimwe n'abanywi bayo ahubwo bakitabira gahunda zashyizweho na leta zo guteza imbere imibereho myiza y'abaturage.",0.5
kin_train_00171,"IGP Kanganja yavuze ko uko abanyabyaha bagenda bunguka amayeri yo gukora ibyaha na Polisi na zo zigomba kongera uburyo bwo gucunga umutekano.
Ati “Uko abanyabyaha bagenda bahimba amayeri mashya yo gukora ibyaha natwe tugomba kurushaho kongera uburyo bwo gucunga umutekano.",0.62
kin_train_00172,"Ibi biganiro bizabera I Kigali muri Hiltip Hotel bizayoborwa na Nyampinga w’u Rwanda mu mwaka wa 2020, Miss Nishimwe Naomie.
Muri Gashyantare uyu mwaka ubwo batoraga Nyampinga w’u Rwanda 2020, ikamba rigahabwa Nishimwe Naomie.",0.47
kin_train_00173,"Naho MUREKEYISONI Dativa na NIZIGIYEYO Jean De Dieu bagirwa abere.
Urukiko rwemeje ko MUREKEYISONI dativa na NIZIGIYEYO Jean de Dieu bagizwe abere ndetse rutegeka ko bahita barekurwa.",0.66
kin_train_00174,"Ni umuyobozi w’indirimbo akaba umuhanzi ubarizwa muri label ye bwite yitwa Grace Centre (GC) ibarizwa muri New York muri Leta Zunze Ubumwe za Amerika.
Iyi virusi yitwa WannaCry cyangwa WannaCrypt ngo yakozwe n’ikigo cya NSA (National Security Agency ) cyo muri Leta Zunze Ubumwe za Amerika.",0.25
kin_train_00175,"Ikindi Nsabimana asaba abaturage ni uko no mu gihe hagaragaye ibyago nk'ibyo, bajya batanga amakuru ku gihe kugira ngo habe hakorwa ubutabazi bwihuse.
Yakomeje asaba abaturage kujya batanga amakuru k'ubuyobozi mu gihe hari ahagaragaye amakimbirane.",0.5
kin_train_00176,"Muri rusange, iyi raporo igaragaza ko muri Shampiyona, Rayon Sports yinjije miliyoni 3 Frw, miliyoni 8 Frw aba ari yo ashyirwa kuri konti y’ikipe.
Raporo yamuritswe na komite ya Muvunyi, igaragaza ko Rayon Sports yinjije ibihumbi 65$ (asaga miliyoni 59 Frw) muri aba bakinnyi.",0.44
kin_train_00177,"Abarenga Miliyoni 200 mu Bushinwa nibo bakina umukino Honor of Kings bifashishije telefone zabo.
Wu Xiaojing aracyavurirwa mu bitaro Abagera kuri miliyoni 200 nibo bakina umukino wa Honor of Kings mu Bushinwa watumye Wu ahuma ijisho rimwe",0.47
kin_train_00178,"Bityo rero iyo akoranye imibonano mpuzabitsina n umugabo ufite indwara zandurira mu mibonano mpuzabitsina aba afite ibyago byinshi cyane byo kwandura kurenza wawundi utayirimo.
Bityo rero gukora imibonano byongera ibyago byo kwandura indwara ziterwa n’ imiyege (champignons/fungi).",0.56
kin_train_00179,"Bwana RUNIGA Pierre Claver: Umuyobozi w'Ishami rishinzwe ibijyanye n'Ikirango n'Ireme ry'inyandiko z'ubutabera/Division Manager/Senior State Attorney ?
Bwana MALAALA Aimable: Umuyobozi w'Ishami rishinzwe ibibazo ?",0.25
kin_train_00180,"Kuwa 14 Nyakanga 2015, Inteko rusange ya buri mutwe w'inteko Ishinga Amategeko yasuzumye ubusabe bw'abanyarwanda maze hemezwa ishingiro ryabwo.
Kuwa 20 Nyakanga kugeza tariki 3 Nyakanga abagize Inteko Ishinga Amategeko imitwe yombi bagiranye ibiganiro n'abanyarwanda mu mirenge",0.5
kin_train_00181,"Ikipe ya AS Kigali yaraye itsinze ikipe ya APR FC 1-
Icyo gihe Ikipe ya APR FC yari yakiriye AS Kigali kuri Stade ya Kigali, iyihatsindira 2-",0.34
kin_train_00182,"Ariko ngo mbere yuko ashiramo umwuka yabanje gutaka cyane bagiye kureba basanga yitabye Imana.
Nyuma yaje kwitura hasi bamujyana mu modoka ariko ashiramo umwuka mbere y’uko agezwa mu bitaro.",0.78
kin_train_00183,"Mu 2015 yatangiye gukoreshwa muri Leta Zunze Ubumwe za Amerika ndetse kugeza mu ntangiriro za Kanama 2016, yari imaze gukoreshwa n’abasaga miliyoni imwe n’igice.
Ng'uko uko bambutse inyanja ubu ababakomokaho bakaba ari abaturage b'igihugu gihatse ibindi ku isi cya Leta Zunze Ubumwe za Amerika ndetse n'umugabane wose muri rusange.",0.47
kin_train_00184,"Nziyonsenga avuga ko kuva mu mwaka wa 2005 kugeza ubu amaze gutanga amafaranga y'u Rwanda nka miliyoni 4 kugira ngo uru rugomero rwe rukomeze gukora.
Akomeza avuga ko iyo filimi izamutwara amafaranga y'u Rwanda miliyoni esheshatu n'ibihumbi",0.31
kin_train_00185,"Nyamara mu gihe cy’igerageza rya Jenoside 1992, Interahamwe zari zagerageje gutera padiri Kageyo na bagenzi be Perezida Habyarimana akabibuza.
Bagaragaza avuga ko ubwo indege ya Habyarimana yari imaze guhanurwa, Zigiranyirazo yategetse Interahamwe kwica Padiri Kageyo na bagenzi be akoresheje radiyo ya gisirikare ya Maj.",0.62
kin_train_00186,"Muneza yatanze ubutumwa muri iki gihe cyo kwibuka Jenoside yakorewe Abatutsi, asaba abagize AERG-Indame kwirinda icyorezo cya Coronavirus bubahiriza amabwiriza ya Leta.
Ni ubutumwa yatanze ubwo yifurizaga abanyarwanda Noheli nziza, aho yabasabye no kuzirikana ko icyorezo cya COVID19 gihari, asaba kwirinda ikintu cyose cyagiha urwaho.",0.22
kin_train_00187,"Muri uru ruzinduko, biteganyijwe ko Perezida Kagame azahura na Minisitiri w’intebe wa Isiraheli Benjamin Netanyahu na Perezida w’iki gihugu Reuven Rivlin.
Perezida Kagame asuye iki gihugu nyuma y’uruzinduko Minisitiri w’Intebe wa cyo Benjamin Netanyahu yagiriye mu Rwanda kuwa 6 Nyakanga",0.53
kin_train_00188,"Umuganga w’Inzobere mu kuvura indwara zo mu Mutwe, Kanyandekwe Dr Simon, yigeze kubwira IGIHE ko izi ndwara ziterwa n’uruhererekane rw’impamvu nyinshi.
Dr Christian Ntizimira, umuganga w’inzobere mu kwita ku bafite indwara zidakira, yemeza ko umuryango w’ufute izo ndwara ari wo ugira uruhare runini mu kumwitaho.",0.22
kin_train_00189,"Bourne yavuze ko kugira ngo umubare w’abatabona ugabanuke, hagomba kongerwa imbaraga mu buvuzi haba ku rwego rw’igihugu, mu karere no ku Isi muri rusange.
Ati ""Tugiye kongera imbaraga mu kuzamura umubare w'abakiriya haba mu Rwanda no mu karere kugira ngo Banki yacu ikomeze itere imbere kandi ndabona tuzabigeraho.""",0.25
kin_train_00190,"APR FC ya kabiri n’amanota 62 ntabwo yashyikira Rayon Sports mu mikino ibiri isigaje.
Gutsinda uyu mukino bivuze ko Rayon Sports igize amanota 64 irusha APR FC ya kabiri",0.44
kin_train_00191,"Izindi nkuru wasoma: Batanze ubuhamya ko basambanyijwe n'abapasiteri mu byumba by'amasengesho Kigali: Amateraniro yahindutse imirwano, Pasiteri ashinjwa gusambanya abayoboke
Apotre Nkurunziza Francois uyobora itorero Bethel mu Rwanda",0.5
kin_train_00192,"Igihe cyose wumvise impumuro idasanzwe mu myanya y’ibanga yawe, ni ngombwa kugana k’umuganga w’indwara zifata mu myanya ndagagitsina (gynecologist).
Gishobora kandi kuza cyoroshye, igihe cyose wumvise mu ibere ryawe harimo ikintu kidasanzwe ni ngombwa kugana kwa muganga ukisuzumisha.",0.38
kin_train_00193,"U Rwanda rwaje kuri uwo mwanya mu bihugu 38 byakoreweho ubushakashatsi n'ikigo cy'inzobere z'Abongereza mu iterambere, Legatum Institute.
Ubushakashatsi bwakozwe n'ikinyamakuru gikorera ku murongo wa Internet cyitwa answers africa.com,cyashyize u Rwanda ku mwanya wa 3 mu bihugu by'africa mu kunywa ibinyobwa bisembuye.",0.34
kin_train_00194,"Estella Damm yenzwe bwa mbere na August Kuentzmann Damm mu mwaka wa
Estella Damm yagumanye umwihariko August Kuentzmann Damm yayenganaga ubwo yari atangiye kuyikora mu mwaka wavuze haruguru.",0.66
kin_train_00195,"Ni rimwe mu mazina akunzwe cyane dore ko ryaje ku mwanya wa 3, 243 mu mazina akunzwe kurusha ayandi mu
Iri zina rishobora gukoreshwa nk’izina ry’umuryango cyangwa ayo benshi bita aya Gikirisitu, riza ku mwanya wa 69 mu mazina akunzwe cyane mu",0.5
kin_train_00196,"Iyi promosiyo yatangijwe kuri uyu wa 30 Mutarama izarangira kuwa 31 Werurwe 2017, ibihembo nyamukuru ni imodoka y'amafaranga miliyoni 36 n'inzu ya miliyoni 30 Frw.
Ibikomeye ni imodoka nshya ya Mitsubishi (nshya yakozwe mu 2016) ya miliyoni 36 frw n'inzu ya miliyoni 30 z'amafaranga y'u Rwanda.",0.44
kin_train_00197,"Uganda ihera he ihakana ko idakorana n’abashaka guhungabanya umutekano w’u Rwanda?
Igihamya gikomeye ko Uganda ikorana n’abashaka guhungabanya umutekano w’u Rwanda cyagaragajwe na Raporo y’impuguke za Loni yasohotse mu Ukuboza umwaka ushize.",0.81
kin_train_00198,"Uko bikora, ni ugufata ibibabi by’amapera, umuntu akabisekura nyuma akabivanga n’amazi makeya, akabirambika ku gisebe nibura umunota umwe.
Uko bikorwa ngo ni ugufata ibibabi by’amapera, umuntu akabitekana n’amazi bikabira, nyuma akareka bigahora bikaba akazuyazi, akayameshesha mu mutwe asa n’unanura uruhu rumeraho umusatsi.",0.62
kin_train_00199,"Ubwo Musenyeri Ntihinyurwa yizihizaga Yubile y’imyaka 75, hari 109 babaye abapadiri ba diyosezi i Kigali abaramburiyeho ibiganza.
Musenyeri Ntihinyurwa ayobora Diyosezi ya Cyangugu hari Paruwasi zashinzwe na 12 zashinzwe ayobora i Kigali.",0.78
kin_train_00200,"Minisitiri w’Ubuzima, Dr Ngamije Daniel yavuze ko ntawe ukwiriye guha icyuho icyorezo, kuko ingaruka zacyo zigera kuri benshi barimo n’abatabigizemo uruhare.
Minisitiri w’Ubuzima, Dr Ngamije Daniel yavuze ko ntawe ukwiriye guha icyuho icyorezo",0.91
kin_train_00201,"16:40: Healing Worship Team yageze ku rubyiniro itangira kuririmba Itsinda rimaze kwamamara mu muzika wo guhimbaza no kuramya Imana rya Healing Worship Team ryahamagawe.
Itsinda ryo kuramya no guhimbaza Imana rya Shekinah ryo muri Evangelical Restoration Church niryo ryageze ku rubyiniro mbere.",0.38
kin_train_00202,"Twabibutsa ko iyo miti nta zindi ngaruka igira ku muntu wayikoresheje kuko ikoze mu bimera ikaba ari myimerere.
Muri yo twavugamo nka Ginseng Rh Capsules,A-Power Capsules,Propolis plus Capsules,Soy power capsule,… Twabibutsa ko iyi miti nta ngaruka igira ku muntu wayikoresheje.",0.59
kin_train_00203,"ACP Twahirwa yavuze ko Mukankomeje ibyo akurikiranyweho bifitanye isano n'ibyaha bishinjwa abahoze ari abayobozi b'Akarere ka Rutsiro barimo Umuyobozi w'Akarere ndetse n'Umunyamabanga Nshingwabikorwa.
Ni ibyaha bifitanye isano n'ibiregwa abari abayobozi b'Akarere ka Rutsiro byo kunyereza umutungo wa leta n'ibya ruswa.",0.53
kin_train_00204,"Muganga Victorien Ndacyayisenga yagize ati “birashimisha cyane kubyara kuri Noheli, ababyeyi benshi baterwa ishema no kwibaruka muri ibi bihe by’iminsi mikuru”.
Yagize ati “birabashimisha, ababyeyi benshi babifata nk’umugisha kubyara kuri Noheli, bakumva ari igikorwa cy’indashyikirwa bagezeho”.",0.72
kin_train_00205,"Tihabyona Jean de Dieu Umuyobozi w'akarere wungirije ushinzwe Ubukungu avuga ko ikigo by'imari Urunana cyatangiye kigaragaza ibikorwa bizamura abaturage nyuma kigira imicungire mibi y'umutungo.
Umuyobozi w'akarere wungirije ushinzwe ubukungu, Imari n'iterambere arashishikariza n'abandi bashoramari kwitabira kugura ibibanza byo kubakamo ibikorwa by'iterambere ku nkombe z'ikiyaga cya Kivu kuko bikiri kuboneka.",0.38
kin_train_00206,"Ibyo Sarpong yemeye Ubuyobozi bwa Rayon Sports bwemeje ko Sarpong yagaruye ibikoresho by’ikipe nk’uko yari yabisabwe.
Ubuyobozi bwa Rayon Sports bwemeje kandi ko Sarpong yemeye ko atazabaza umushahara w’ukwezi kwa Mata 2020 nk’uko n’abandi bakinanaga babyemeye.",0.81
kin_train_00207,"Wakomotse ku munyabugesera witwaga Muganza wiyahuye muri Cyohoha, i Bugesera (ubu ni mu Karere ka Bugesera) ahayinga umwaka w’i
Wadukanywe na Gasharankwanzi ka Bureshyo mu Gishubi cya Muganza i Rukoma (Gitarama) ahayinga umwaka w’i",0.34
kin_train_00208,"Guverineri Munyantwari yifatanya n'abaturage ba Cyahinda mu kwibuka ku nshuro ya 22 Jenoside yakorewe Abatutsi.
Abakozi b'ibigo by'ubucuruzi bine bari bitabiriye uyu muhango wo kwibuka ku nshuro ya 22 Jenoside yakorewe Abatutsi mu Rwanda mu",0.59
kin_train_00209,"Miss Umwiza wakozwe ku mutima n’aba bana, yashimiye ababyeyi bashinze iki kigo ahita yiyemeza kugikorera ubuvugizi.
Mu kiganiro yagiranye na IGIHE, Miss Umwiza yagize ati ”Ni ukuri nakozwe ku mutima n’aba bana, birababaje nitwe bo kubitaho.”",0.84
kin_train_00210,"Iyi gahunda yagiye ikorwa muri diyoseze zose zigize u Rwanda, akenshi by'umwihariko biciye muri Komisiyo y'ubutabera n'amahoro, rumwe mu nzego za Kiliziya Gatolika.
Iyi gahunda kandi yagiye ikomereza mu rwego rwa komisiyo y'ubutabera n'amahoro, muri paruwasi zose zo mu Rwanda.",0.53
kin_train_00211,"Dr Byiringiro ati “Imibare muri raporo y’Ishami ry’Umuryango w’Abibumbye ryita ku buzima (OMS) yerekana ko mu mwaka wa 2019-2020 abarwaye igituntu mu Rwanda bari 5,678”.
Ishami ry’Umuryango w’Abibumbye ryita ku Buzima (OMS) rigaragaza ko mu 2018 kanseri zishe abarenga miliyoni 6 muri miliyoni 1 z’abari bazirwaye.",0.34
kin_train_00212,"Karake yasabye abayobozi n'abakozi b'imirenge SACCO gutanga serivisi nziza ku babagana, kuko kwakira neza abakiriya ariryo banga ryo guteza imbere ibikorwa by'ubucuruzi ndetse n'ibindi byose.
Umutegarugori ucuruza ibiribwa muri iryo soko kuri we ngo yumva kwakira neza abakiriya bivuga kubabwira neza, ndetse no kubaha serivisi batagusabye.",0.28
kin_train_00213,"Abantu benshi ngo bakunze kwinjira mu gikorwa cyo gukora imibonano mpuzabitsina ariko akenshi ngo ugasanga batishimiye uko bateye.
Abantu benshi bakora imibonano mpuzabitsina bagamije kugera ku munezero, ariko hari izindi nyungu nyinshi bigira ku mubiri n’ubuzima z’umwihariko.",0.53
kin_train_00214,"Imibare y’Urwego Ngenzuramikorere, RURA, igaragaza ko kugeza mu Ukuboza 2018, abanyarwanda bangana na 1% ari bo bakoreshaga internet bavuye kuri 9% babarwaga mu
Imibare ya RURA igaragaza ko kugeza mu Ugushyingo 2018, abaturarwanda bakoresha telefoni ngendanwa bari 63%, bangana na 9,640,",0.59
kin_train_00215,"Icyo gihe Radio Rwanda yatangaje ko Koreya ya Ruguru yemeye gufasha u Rwanda mu bijyanye n’amahugurwa y’urubyiruko, kubaka inzu mberabyombi y’urubyiruko n’ibindi.
Uwo mwaka kandi Koreya yemeye gufasha u Rwanda mu mishinga irimo uwo kubaka ikigo cy’amashuri cyakira abanyeshuri 400, kubaka ibitaro n’uruganda rw’ibireti.",0.25
kin_train_00216,"Abanyarwanda batahuka mu Gihugu bemerewe gutaha, ariko bagahita bashyirwa mu kato (isolation) k’iminsi 14 ahantu habugenewe. g.
Abanyarwanda n’abandi bantu basanzwe batuye mu Rwanda bemerewe gutaha, ariko bagahita bashyirwa mu kato nk’uko amabwiriza y’inzego z’ubuzima abiteganya.",0.72
kin_train_00217,"Umuvugizi wungirije, Musanabaganwa Eugenie ubarizwa mu Ishyaka rya PSP wasimbuye Depite Mukama Abbas.
Depite Munyangeyo ubarizwa mu ishyaka riharanira Ukwishyira ukizana kwa buri muntu(PL) yamamajwe kuri uyu mwanya wenyine atorwa ku majwi 100% Musanabaganwa Eugenie wabaye umuvugizi wungirije",0.5
kin_train_00218,"Semujanaga ati ""Igitabo cyanditswe n'abantu benshi, twahuje abantu bababajwe n'abapfobya n'abahakana Jenoside yakorewe Abatutsi.
Semujanga atangaza ko abantu bakwiye kubaka igihugu gishingiye ku mahame yubaka, umuntu agahabwa agaciro mu gihugu, harwanywa abapfobya n'abahakana Jenoside yakorewe Abatutsi.",0.72
kin_train_00219,"Umuyobozi w'Akarere ka Ruhango wungirije ushinzwe imibereho myiza y'abaturage Kambayire Annonciata, yamaganiye kure ibyakozwe n'ibi bitaro bya Kinazi avuga ko bagomba kumurekura akishyura ari hanze.
Tihabyona Jean de Dieu Umuyobozi w'akarere wungirije ushinzwe Ubukungu avuga ko ikigo by'imari Urunana cyatangiye kigaragaza ibikorwa bizamura abaturage nyuma kigira imicungire mibi y'umutungo.",0.28
kin_train_00220,"APR FC yari ihanganye na Rayon Sports yo yatakaje amanota abiri i Nyakinama aho yanganyije na Musanze FC ubusa ku busa.
Muhadjili Hakizimana wagoye ububwugarizi bwa Rayon Sports cyane Michel Rusheshango wagiye mu kibuga asimbuye niwe wafashije APR FC kubona amanota",0.38
kin_train_00221,"Iki giterane kizajya gitangira saa kumi z’umugoroba gisozwe saa moya n’igice z’ijoro (16h00 Pm -19:30 Pm.)
Iki gikorwa kizajya gitangira saa mbiri n’igice gisozwe saa kumi n’imwe mu minsi itatu.",0.28
kin_train_00222,"Ingendo hagati y’intara zitandukanye cyangwa intara n’Umujyi wa Kigali ziremewe ariko kujya no kuva mu Turere twa Rusizi na Rubavu birabujijwe.
Ingendo mu modoka rusange mu turere twa Rubavu na Rusizi zirabujijwe.",0.69
kin_train_00223,"BNR nayo ikora igenzura ry’ubwo busabe yasanga bufite ishingiro, ikagarura amafaranga kuri konti y’umukiriya muri Banki y’ubucuruzi iba yanditse isaba ko amafaranga agarurwa.
Murabizi Minisiteri iba ifite amafaranga mu mpapuro, twe tubyigaho tukabyohereza muri Minecofin, nayo ikabyohereza muri BNR noneho amafaranga akajya kuri konti zabo.",0.81
kin_train_00224,"East Africa’s Got Talent ku nshuro yayo ya mbere u Rwanda ni kimwe mu bihugu byemerewe kuyitabira aho rwahuriye n’ibindi birimo Uganda, Tanzania na Kenya.
Iya mbere ni umubano mwiza uri hagati ya Mali n'u Rwanda, ndetse u Rwanda ni kimwe mu bihugu bifite abapolisi bagiye kugarura amahoro muri Mali.",0.09
kin_train_00225,"IP Kayigi yavuze ko iperereza rikomeje kugira ngo hafatwe abandi bakekwaho gufatanya na Miruho gukora iki cyaha.
IP Kayigi yavuze ko iperereza kuri ubu bwicanyi rigikomeje kugira ngo uyu mugabo akorerwe dosiye ashyikirizwe ubutabera.",0.84
kin_train_00226,"Tubibutse ko iyi kipe ariyo yakuyemo ikipe ya APR FC yo mu Rwanda, mu irushanwa ry’Amakipe yabaye aya mbere iwayo iyi tsinzwe ibitego 3-
Aya makipe yombi afitanye amateka kuko ikipe ya Sunrize niyo kipe yashoboye gutsinda APR FC ibitego byinshi muri shampiyona y'umwaka ushize.",0.47
kin_train_00227,"Aka kamashine kiswe akagabanyamuvuduko katangijwe ku mugaragaro ngo gakoreshwe n'imodoka zitwara abantu n'ibintu mu buryo bwa rusange.
Aka kamashini gateganya ko imodoka zitwara abantu n'ibintu mu buryo rusange zitagomba kurenza umuvuduko wa kilometero 60 ku isaha (60km/h)",0.66
kin_train_00228,"Iki gitaramo kizaba ku Cyumweru tariki ya 24 Ugushyingo 2013, muri Serena Hotel, aho kizatangira i saa kumi n'imwe z'umugoroba, gisozwe saa mbiri z'umugoroba.
Ubwirakabiri bwari bwitezwe bashyize buraboneka ku gicamunsi cyo kuri iki Cyumweru tariki ya 3 Ugushyingo 2013 ahagana saa kumi n'iminota cumi n'itatu (4:13PM).",0.22
kin_train_00229,"Depite Munyangeyo ubarizwa mu ishyaka riharanira Ukwishyira ukizana kwa buri muntu(PL) yamamajwe kuri uyu mwanya wenyine atorwa ku majwi 100% Musanabaganwa Eugenie wabaye umuvugizi wungirije
Kuri uyu mwanya hari hatanzwe abakandida Hon Mukabalisa na Depite François Byabarumwanzi, gusa Hon Mukabalisa yaje guhatana wenyine atorwa ku majwi 569 kuri",0.31
kin_train_00230,"Mutoni Jane umuyobozi w’akarere ka Rwamagana wungirije ushinzwe imibereho myiza avuga ko ikigo iyo kikiri gishya buri gihe kidashobora gutangirana serivise zose.
Jacqueline Murekatete, Umuyobozi w'Akarere ka Kirehe Wungirije ushinzwe Imibereho Myiza y'Abaturage, ashima ibikorwa by'abikorera kuko ngo bisanzwe binagira uruhare ku iterambere ry'akarere.",0.34
kin_train_00231,"Ukeneye iyi miti, wagana aho Horaho Life ikorera mu nyubako yo kwa Rubangura muri etage ya 3, mu muryango wa 302 cyangwa ukabahamagara kuri 0789433795/
Izo nyunganiramirire ziboneka muri Horaho life company ikorera mu mujyi wa Kigali kwa Rubangura, etage 3, umuryango",0.53
kin_train_00232,"Muri Kanama 2016, nibwo Kiliziya Gatolika mu Rwanda yafashe icyemezo cyo guhagarika gutanga serivisi zo kuboneza urubyaro hifashishijwe uburyo butari ubwa kamere.
Rukamba yavuze ko Kiliziya Gatolika isanzwe itemera ibyo kuboneza urubyaro bidakozwe mu buryo bwa kamere.",0.56
kin_train_00233,"FOTO/Faustin Nkurunziza NB: Mu nkuru zacu zitaha turabagezaho uko abandi bahanzi nabo bitwaye VIDEO: Eliel Sando
Minisitiri w'uburezi w'u Rwanda ahererekanya amasezerano n'uwari uhagarariye Microsoft [email protected]",0.22
kin_train_00234,"Inkuru bijyanye: Miss Rwanda: Abakobwa 20 bazajya mu mwiherero bamenyekanye Amafoto: Miss Rwanda MENYA UMWANDITSI Gentil Gedeon Ntirenganya Umunyamakuru wa Kigali Today/KT Radio  gentil_gedeon
Inzu 72 zashumbushijwe abarokotse Jenoside b’i Huye enye zigiye zifatanye MENYA UMWANDITSI Marie Claire Joyeuse Umunyamakuru wa Kigali Today/KT Radio  JoyeuseC",0.32
kin_train_00235,"Umukino wahise urangira amakipe yombi anganya igitego kimwe kur kimwe, umutoza Gatera Alphonse wa Espoir yavuze ko nubwo anganyije umukino ariko bimubabaje kuko yibwe penaliti.
Mu gice cya kabiri, Nshuti Dominique Savio wagiye mu kibuga asimbuye, yatsindiye APR igitego cyo kwishyura, umukino urangira amakipe yombi anganya igitego 1-",0.38
kin_train_00236,"Padiri mukuru wa Paruwasi Regina Pacis avuga ko muri iki cyumweru (gitagatifu) abemera kiristu ndetse n' abatamwera bakwiye kurangwa n' urukundo no kwicisha bugufi.
Ni ibintu Padiri mukuru wa paruwasi Regina Pacis Remera Charles Ntabyera avuga ko ababikora bagomba kubikora bazi impamvu babikora.",0.72
kin_train_00237,"Bazafatanya n’amatsinda yo kuramya no guhimbaza Imana ya Alarm Ministries na Healing Worship Team ndetse na Pasiteri Wilson Bugembe ukorera ivugabutumwa muri Uganda.
“True Worship Live Concert” yanatumiwemo amatsinda yo mu Rwanda arimo Shekinah Worship Team ya ERC Masoro na Alarm Ministries ndetse n’umuhanzi Sam Rwibasira.",0.44
kin_train_00238,"Shyaka Anastase, yavuze ko gushyira iyi midugudu muri Guma mu Rugo bigamije kurinda abayirimo n’abari hanze yayo, asaba abaturage kumva ko atari igihano.
Ibice by’iriya midugudu yashyizwe muri Guma mu Rugo birashyirwaho ibimenyetso byerekana ko abayirimo bagumamo imbere kugira ngo batagira aho bahurira n’abari hanze yayo.",0.59
kin_train_00239,"Mu butumwa yatanze, Infantino yagize ati “ Evariste Mutuyimana yari umukinnyi w’ingenzi muri Rayon Sports nyuma yaho yari amaze imyaka ibiri akinira Sofapaka muri Kenya.
Yavuze ko amaze imyaka ibiri mu Rwanda ariko ngo muri Rayon Sports bamukoreye Surprise ikomeye.",0.38
kin_train_00240,"Ni umukino wari wakiriwe na Marines kuri Stade Umuganda kuri uyu wa Gatandatu tariki 19 Mutarama
Umukino wo kwishyura uteganyijwe ku wa Gatandatu tariki 19 Mutarama 2019 saa 15:30 kuri Stade Huye.",0.34
kin_train_00241,"Reba hano amashusho y’indirimbo ’Pango’ Uyu muhanzikazi avuga ko hari izindi ndirimbo nyinshi ari gukoraho zirimo izarangiye yiteguye kugeza ku bakunzi b’umuziki n’abanyarwanda muri rusange.
Reba hano amashusho y’indirimbo ’Pango’",0.72
kin_train_00242,"Umugabo avuga ko atanyuzwe mu kuryamana kwe n'umugore we, mu gihe umugore we atanyurwa mu kwerekwa urukundo (affection) umugabo we.
Zimwe mu nzira umugabo yakoresha yereka urukundo (affection) umugore we harimo imvugo nziza n'amagambo meza aho bibaye ngombwa yaririmbira umugore we.",0.69
kin_train_00243,"Uburyo bworoshye bwo kwereka umugore ko umukunda Mu bintu abagore bakunda biza ku mwanya wa mbere harimo gukundwa kimwe nuko abagabo benshi bakunda kubahwa.
Gufata umwanya ukanezeranwa n’abana bawe Ibi byo abagabo benshi barabitsinda ariko ntibazi ko ari uburyo bumwe bwo kwereka abagore babo ko babakunda.",0.31
kin_train_00244,"Uwimana Jean Pierre, ni umuvugabutumwa ariko mu kazi gasanzwe akaba ari umwarimu muri Kaminuza y’u Rwanda aho yigisha mu ishuri ry’Itangazamakuru n’Itumanaho.
Umwarimu muri Kaminuza y’u Rwanda akaba n’inzobere mu by’imitekerereze ya muntu n’ubuzima bwo mu mutwe, Prof.",0.16
kin_train_00245,"Ibi babivuze ubwo basuraga urwibutso rwa Jenoside rwa Kigali ku Gisozi, birebera ndetse banasobanurirwa amateka ya Jenoside yakorewe Abatutsi mu
Dupaquier yakoze mu rukiko mpuzamahanga mpanabyaha rwashyiriweho u Rwanda (TPIR) ndetse yandika ibitabo byinshi bigaruka kuri jenoside yakorewe abatutsi mu",0.38
