PairID,Text,Score
ary_train_00229,إنفراد : التحقيق مع موظفي المكتب الوطني للكهرباء وشهود عاينوا حادثة سرقة 40 مليون سنتيم أمام وكالة بنكية من قبل ثلاثة ملثمين، وغير مستبعد إستدعاء موظفين متقاعدين للتحقيق معهم\nسرقة 13 مليون سنتيم من مستخدم أمام وكالة بنكية بفاس,0.32
ary_train_00230,شركات الصيد البحري الأوروبية تلجأ إلى “ملك السردين” والوزير الدويري وهكذا سيتم التحايل على قرار محكمة العدل الأوروبية\nمن بعد مناقشة الاتفاق الفلاحي مع المغرب.. محكمة العدل الأوروبية غادي تناقش اليوم اتفاقية الصيد البحري,0.41
ary_train_00231,فالوقت اللي كانو ف ماتش ضد نانط.. الشفارة كشطو ديور اللعابة ديال باريس سان جيرمان دي ماريا و ماركينيوس وها التفاصيل\nجماهير باريس سان جيرمان هاجمات دي ماريا ودافعات على حكيمي,0.32
ary_train_00232,الأمير مولاي هشام يجر عضو المكتب السياسي للاتحاد عبد الهادي خيرات للقضاء وجلسة المحاكمة يوم 17 شتنبر المقبل. سيتابع بجنح الصحافة والنشر\nالأمير هشام بن عبد الله العلوي تأخر أسبوعا قبل رفع الدعوى ويطالب عبد الهادي خيرات بدرهم,0.57
ary_train_00233,لافوكا والبصلة رخاصو هذ السيمانة.. وهذي تفاصيل أثمنة الخضرة والديسير فسوق الجملة فكازا\nاللحم غلا هاد السيمانة.. وهذي تفاصيل أثمنة الخضرة والديسير فسوق الجملة فكازا,0.61
ary_train_00234,نقابة “السي دي تي” كتوجد للحكومة احتجاجات على تجميد الحوار الاجتماعي وها شنو قالت على الفاكسان\nنقابة “البي جي دي” محيحة على الحكومة وها شنو قالت على المقاطعة وعلى الحوار الاجتماعي,0.38
ary_train_00235,واش البي جي دي كيوجد للخسارة. .المدير العام للحزب عبد الحق العربي لـ”گود”: غايكون عندنا فوز ساحق رغم كل الخروقات – فيديو\nالحرب الانتخابية بدات كتشعل.. منع أمين عام البي جي دي من دخول مركز تجاري وسط الرباط.. ومرشح حضر للواقعة لـ”گود”: تعداو علينا بلطجية محسوبين على جوج احزاب – فيديو,0.12
ary_train_00236,اش واقع اليوم: حصيلة هاد النهار من الجرائم و الحوادث\nأش واقع اليوم : حصيلة هاد النهار من الجرائم و الحوادث ” مغربي فطاليان قتل مرتو بالقرطاس وأصاب خمسة اشخاص آخرين,0.66
ary_train_00237,تنفرد بنشرها “كود” سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” آشنو هي المكانة المؤسسية ديال الأحزاب السياسية في المغرب؟ (7)..استراتيجية خلق وتسخير الأحزاب السياسية: الاتحاد الاشتراكي.. ح 171\nسلسلة تنفرد بنشرها “كود”: “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ الأدوات المادية لهيمنة المؤسسة الملكية على الحقلين السياسي والديني…القوات المسلحة الملكية ووظيفة الدفاع عن الوطن… (3) ح 121,0.25
ary_train_00238,أنا سيد نفسي، ولم تعد لي أي صلة بحزب الأصالة والمعاصرة! نحن خط الباميين الأحرار، لن نقبل إلا بالطاهر شاكر زعيما لنا، ونرفض انتخاب إلياس العمري أو فاطمة الزهراء المنصوري أو الباكوري أو أي اسم آخر أمينا عاما\nحذاء إلياس العمري السحري! حذائي يا حذائي من هو أقوى رجل سياسة في المغرب، حذائي يا حذائي أريد أن أصبح أمينا عاما لحزب الأصالة والمعاصرة,0.25
ary_train_00239,حطمنا روكور جديد فالإصابات بكورونا اليوم.. 4320 مغربي ومغربية تصابو و66 ماتو و3320 تشافاو.. الطوطال: 212038 إصابة و3572 وفاة و174911 متعافي.. و33555 كيتعالجو منهم 787 فحالة خطيرة\nحصيلة كورونا اليوم.. 1357 مغربي ومغربية تصابو و31 ماتو و2091 تشافاو.. الطوطال: 153761 إصابة و2636 وفاة و129498 حالة شفاء.. و464 من الحالات اللي كيتعالجو خطيرة,0.5
ary_train_00240,للولاية الثانية.. بدا التحضير لإنتخابات الممثلين ديال القضاة ف المجلس الأعلى للسلطة القضائية\nمعاناة القضاة على طاولة فارس.. ها المطالب كولها اللّي وصلات لرئيس المجلس الأعلى للسلطة القضائية من الودادية الحسنية,0.54
ary_train_00241,معهد الامن والثقافة الاسباني. الاعتراف الامريكي بمغربية الصحراء دائم وعلاقات المغرب واسرائيل غادي تتقوى\nمعهد الامن والثقافة الاسباني: هذا حجم تأثير اعتراف امريكا بمغربية الصحراء,0.66
ary_train_00242,"بنك المغرب: الدرهم طلع بـ0,31 في المائة مقابل الأورو ما بين 10 و16 ماي 2018\nبنك المغرب: قيمة الدرهم تزادت بنسبة %0,17 مقابل الأورو",0.59
ary_train_00243,الشرطة الهولندية تنبش في ملابس بدر هاري بحثا عن أدلة تدينه في شجار والمقاتل المغربي يصطحب إيستيل زوجة ريد كوليت في رحلة قد تقودهما إلى المغرب\nالبطل العالمي المغربي بدر هاري يلعب “البولينج” مع إيستيل زوجة ريد كوليت (صور),0.31
ary_train_00244,الدزاير.. 434 إصابة جديدة بـ”كورونا” و8 ماتو و487 تشفاو: ها شحال وصلو فالطُوطَالْ\nالدزاير.. 232 إصابة بـ”كورونا” و13 ماتو و159 تشفاو: ها شحال وصلو فالطُوطَالْ,0.57
ary_train_00245,أش واقع اليوم : حصيلة هاد النهار من الجرائم و الحوادث: لقاو جثة رضيع وشاب مشنوق ومرا وعشيقها كبار فالعمر ،كسايد خايبة مشاو فيها ناس،لحبس لكولونيلات وبوليسي\nأش واقع اليوم : حصيلة هاد النهار من الجرائم و الحوادث: عسكري قتل ومقدم مات فكسيدة ومريض دخل يتعالج مات,0.34
ary_train_00246,قاضي التحقيق فـ فاس هبط برلماني سابق لحبس بوركايز بسباب الاستيلاء على 15 هكتار.. وها التفاصيل\nعصابة “لكسايد الوهمية” و النصب على لاصيرونص.. قاضي التحقيق ف ابتدائية فاس هبط طبيب لحبس بوركايز,0.41
ary_train_00247,حفل زفاف الامير مولاي رشيد يتسبب في قضاء برلماني الليل نائما على كراسي المحطات\nالامير مولاي هشام اكبر غائب عن حفل زفاف اقرب الأمراء اليه ابن عمه مولاي رشيد وها فين موجود اليوم,0.28
ary_train_00248,فريق المعارضة بمجلس جهة الداخلة وادي الذهب انساحب من دورة مارس العادية\nمصدر من فريق المعارضة ل”كود” FBI تفاعل مع مادار بأشغال دورة مجلس جهة الداخلة و العملية ستسقط رؤوس كبيرة‬,0.25
ary_train_00249,ادريس لشكر… الرجل الذي سيحكم العالم! لقد أصبح اليوم نائبا لرئيس الأممية الاشتراكية، وغدا سيصبح رئيسها، وبعد غد سيسيطر الكاتب الأول للاتحاد الاشتراكي على كل الكرة الأرضية\nادريس لشكر ومكونات الأغلبية غاضبون من العدالة والتنمية! تعالوا لتسمعوا نكتة الموسم، تعالوا لتضحكوا مع الكاتب الأول للاتحاد الاشتراكي,0.21
ary_train_00250,جورنالات بلادي1: اعمارة تسلم تقريرا أسود عن خروقات مقالع الرمال والاستماع إلى عمدة آسفي في ملف الاستيلاء على أرض بمليار و500 مليون\nالتحقيق مع عمدة آسفي في ملف الاستيلاء على عقار بمليار و500 مليون,0.57
ary_train_00251,الدزاير.. 470 إصابة جديدة بـ”كورونا” و8 ماتو و251 تشفاو: ها شحال وصلو فالطُوطَالْ\nالدزاير.. 1023 إصابة جديدة بـ”كورونا” و18 ماتو و636 تشفاو: ها شحال وصلو فالطُوطَالْ,0.64
ary_train_00252,الدزاير.. 162 إصابة جديدة بـ”كورونا” و10 ماتو و111 تشفاو\nالدزاير.. 1019 إصابة جديدة بـ”كورونا” و19 ماتو و602 تشفاو,0.75
ary_train_00253,كورونا: 676 تصابو و1198 تشافاو فهاد 24 ساعة\nكورونا.. 3524 تصابو و6395 تشافاو فهاد 24 ساعة,0.75
ary_train_00254,الدزاير.. 205 إصابة جديدة بـ”كورونا” و5 ماتو: ها شحال وصلو فالطُوطَالْ\nالدزاير.. 102 إصابة جديدة بـ”كورونا” و8 ماتو و123 تشفاو: ها شحال وصلو فالطُوطَالْ,0.66
ary_train_00255,مغاربة دارو حالة على شينوي ف البراق.. شكُّو فيه حامل “كُورُونَا” والسيد ماعندو حتى حاجة وها شنو قال مسؤول طبي لـ”كود”\nعاجل.. معتقل احتياطي شكو فيه حامل “كورونا” فيروس اخلق استنفار ف سجن بوركايز وها شنو قال مصدر طبي لـ”كود”,0.31
ary_train_00256,“كود” تنفرد بنشر رواية مسعودة”: مذكرات طالبة ولات عاملة جنس كلها بالدارجة. الحلقة كنت كنحلم نتلاقا شي شارف يديرني بحال بنتو، مكنتش عارفة را كاينة البيدوفييا: بغيت بنتي تعرف أن الدنيا عامرة قوادة: يمنع على اقل من 18 سنة\nكَود تنفرد بنشر رواية ” مسعودة” الحلقة 22: ما عرفت ما ندير بدوك الفلوس ، حطيتهم فوق الناموسية و بقيت نتفرج فيهم، حسيت بالفرحة، فلوس عرقت عليهم بصح، وسخ الدنيا كاليك، الوسخ د بصح هو تبات الليل كامل يتمحككو عليك على جوج دريال,0.04
ary_train_00257,الدزاير.. 302 إصابة جديدة بـ”كورونا” و7 ماتو و182 تشفاو: ها شحال وصلو فالطُوطَالْ\nالدزاير.. تسجيل 116 إصابة جديدة بـ”كورونا” و107 تشفاو و11 ماتو: ها شحال وصلو فالطُوطَالْ,0.47
ary_train_00258,خاص. إغلاق الحدود في وجه رئيس جماعة بضواحي البيضاء بسبب تبديد المال العام واستغلال النفوذ\nخاص. إغلاق الحدود في وجه استقلالي يرأس جماعة بضواحي البيضاء والاستماع لمسؤولين ومنتخبين منعشين عقاريين للتحقيق في قضايا فساد,0.54
ary_train_00259,بنك المغرب: نسبة البطالة وصلات لـ5 فالمية و سوق الشغل بدا كاينتاعش فهاد الفترة – أرقام\n“كورونا” دكَدكَات سوق الشغل.. تقرير رسمي: الاقتصاد الوطني خسر أكثر من 200 ألف منصب شغل ومعدل الشوماج داز من 5 فالمية لـ5 فالمية – أرقام,0.53
ary_train_00260,كورونا اليوم: كثر من 400 ألف واحد خداو تلقوا الجرعة الثالثة من الڤاكسان\nكورونا اليوم: 800 ألف واحد خداو الجرعة الثالثة من اللقاح,0.5
ary_train_00261,القضاء سمح باستمرار نشاط “سامير” لمدة 3 شهور أخرى والنقابة الوطنية للبترول: المحكمة فتحات الباب ديال الأمل والحكومة ماعرفناها أشنو كاتدير؟ – تدوينة\nاستمرار نشاط “سامير” لـ3 شهور أخرى.. والنقابة الوطنية للبترول والكَاز لـ”كَود”: القضاء متشبث بأمل إنقاذ هاد المقاولة وخاصنا موقف إيجابي من الحكومة الجديدة,0.54
ary_train_00262,بزناس طاح ف يد بوليس فاس. خدام شيفور كيفرق اللحم ومنها كيروج القرقوبي.. وهاشنو لقاو عندو – تصويرة\nالبوليس ف مراكش شدو بزناس ف عمرو اكثر من 60 عام و ها شنو لقاو عندو – تصويرة,0.54
ary_train_00263,الحي الجامعي ظهر المهراز غادي يبقا مسدود بسبب “كورونا” وإدارة الحي: الوضع مقلق ومخيف\n“الحمّام” يشعل حرب طاحنة بين الطلبة القاعديّين وإدارة الحي الجامعي ظهر المهراز,0.5
ary_train_00264,هانا تاني عوتاني. ندى حاسي “كيم كاردشيان الخميسات” دارت نيولوك – صورة\nندى حاسي دارت الخمار ومبقاتش باغة لي يعيط ليها “كيم كاردشيان الخميسات” – صورة,0.54
ary_train_00265,شوفو الناس فين وصلات وحنا متبعين الخاوي.. الصين تكشف الستار عن أسرع سيارة كهربائية فالعالم +فيديو\nشوفو الناس فين وصلو وحنا مزالين شي تابع شي.. الإمارات تنشىء أول نيابة ومحكمة للسياحة فالعالم,0.62
ary_train_00266,البي جي دي يتحرّك سياسيا فقضية حامي الدين ودار لقاء مع لشكر اليوم وبوانو لـ”كود”: من الضروري نثيرو الموضوع سياسيا مع كولشي\nحامي الدين يدعو إلى تطويق المشاكل التنظيمية ديال البي جي دي,0.46
ary_train_00267,الدزاير.. تسجيل 133 إصابة جديدة بـ”كورونا” و8 ماتو فظرف 24 ساعة و127 تشفاو.. وها شحال فالطُوطَالْ\nالدزاير.. 405 إصابة جديدة بـ”كورونا” و9 ماتو و194 تشفاو: ها شحال وصلو فالطُوطَالْ,0.59
ary_train_00268,الدزاير.. 302 إصابة جديدة بـ”كورونا” و7 ماتو و182 تشفاو: ها شحال وصلو فالطُوطَالْ\nالدزاير.. 287 إصابة جديدة بـ”كورونا” و9 ماتو و171 تشفاو: ها شحال وصلو فالطُوطَالْ,0.71
ary_train_00269,الأرصاد الجوّية لـ”ك­ود”: الحرارة غادي تنخ­افض وكاين سحب غير مس­تقرة غادي تعطي الشتا فهاد المناطق\nالأرصاد الجوّية كتحذر من الشتا والثلج والبرد جايين مجهدين فهاد المناطق,0.65
ary_train_00270,كورونا: 27 تقاسو بالفيروس فجهة العيون الساقية الحمراء فالأقاليم بربعة\nكورونا : 126 تقاسو بالفيروس فجهة العيون الساقية الحمراء,0.75
ary_train_00271,عاجل. عدد المصابين بـ”كورونا” ف المغرب وصل لـ516 بعد تسجيل 37 حالة جديدة وعدد الوفيات تزاد بحالة وحدة\nعدد المصابين بكورونا وصل لـ. بعد تسجيل 79 حالة جديدة.. وعدد الوفيات وصل لـ110,0.61
ary_train_00272,الدزاير.. 401 إصابة ب”كورونا” و7 ماتو و287 تشفاو: ها شحال وصلو فالطوطال\nالدزاير.. تسجيل 104 إصابة جديدة بـ”كورونا” و9 ماتو و86 تشفاو: ها شحال وصلو فالطُوطَالْ,0.72
ary_train_00273,تطورات فالقضية ديال البرلماني البامي الدواحي اللّي بداو معاه لونكيط بتهم ثقيلة.. ها شنو قرر قاضي التحقيق المكلف بالجرائم المالية\nقاضي التحقيق يتابع المتهمين باغتصاب خديجة القاصر بتهم ثقيلة منها الاتجار فالبشر وها شنو قرر يدير,0.11
ary_train_00274,تامر حسني تلفات به الوقت.. مراتو المغربية بسمة بوسيل مازال قالباها صباط مع المصرية مي عز الدين\nتامر حسني تقلق من معجب قرب من مراتو بسمة بوسيل –فيديو,0.44
ary_train_00275,تطور مثير فقضية “حمزة مون بيبي”. الفرقة الوطنية للشرطة تستدعي دنيا باطما وختها ابتسام والشيخة الطراكس باش تصنت ليهم\nسكوب. مستجدات فيلم “حمزة مون بيبي”. قاضي التحقيق تصنت لـ”سلطانة”.. وفالاستماع ليه تجبدات دنيا باطما ومصممة الأزياء المراكشية عائشة عياش والموقوفين الرئيسيين الثلاثة فالملف,0.19
ary_train_00276,غادية وكتشعل.. الأرصاد الجوية تحذر من موجة حرارة غادي تجاوز 47 درجة فهاد المناطق\nناري الحرارة غادي توصل لمستوى خطير بزاف.. ستتراوح ما بين 43 و47 درجة فهاد المناطق ومديرية الأرصاد تحذر,0.62
ary_train_00277,حصيلة كورونا والفاكسان اليوم: 564 تقاسو و12 ماتو.. وكثر من 740 ألف تلقحو فالطوطال\nحصيلة كورونا والڤاكسان اليوم: 339 تصابو و17 ماتو.. وتقريبا مليون ونص تلقحو فالطوطال,0.66
ary_train_00278,انتخاب مصطفى أمهال اللي ما طفروش فتسيير املاك بوه رئيسا جديدا لغرفة التجارة والصناعة والخدمات بالبيضاء\nولد كمو فرگع تحالفات الأحزاب لتتبيث مصطفى أمهال رئيسا جديدا لغرفة التجارة والصناعة والخدمات بجهة كازا سطات وتأجيل انتخاب الرئيس للأسبوع المقبل,0.5
ary_train_00279,فتنا 60 ألف اصابة بكورونا. حصيلة اليوم: 1567 مغربي ومغربية تصابو و26 ماتو و1569 تشافاو.. الطوطال: 60056 مصاب و1078 وفاة و44618 حالة شفاء.. و14360 كيتعالجو منهم 198 فحالة خطيرة\nحصيلة كورونا اليوم.. 2227 مغربي ومغربية تصابو و34 ماتو و1725 تشافاو.. الطوطال: 105346 إصابة و1889 وفاة و85883 حالة شفاء.. و17574 كيتعالجو منهم 277 حالة خطيرة,0.41
ary_train_00280,"عجز الميزانية وصل لأكثر من 21 مليار درهم والصادرات تزادت بـ7 فالمية\nعجز الميزانية وصل لـ41,3 مليار درهم وقانون مالية 2020 سجّل فائض فالموارد بـ11,8 مليار درهم",0.5
ary_train_00281,الدزاير.. 240 إصابة جديدة بـ”كورونا” و7 ماتو و146 تشفاو: ها شحال وصلوا فالطُوطَالْ\nالدزاير.. 222 إصابة جديدة بـ”كورونا” و5 ماتو و181 تشفاو: ها شحال وصلو فالطُوطَالْ,0.79
ary_train_00282,تطور مثير فقضية “حمزة مون بيبي”. الفرقة الوطنية للشرطة تستدعي دنيا باطما وختها ابتسام والشيخة الطراكس باش تصنت ليهم\nساعة الحقيقة دقات بالنسبة لدنيا باطما وختها ابتسام فقضية “حمزة مون بيبي”,0.25
ary_train_00283,احتجاجات في مراكش بسبب غلاء الفواتير والداخلية تستدعي المدير العام لوكالة توزيع الماء والكهرباء\nإنفراد. المدير العام لوكالة توزيع الماء والكهرباء بفاس غادي يتحال على الوكيل العام والفرقة الوطنية هي اللي قرقبات عليه,0.46
ary_train_00284,تفكيك عصابة إجرامية متخصصة في سرقة الأسلاك النحاسية بطنجة\nتفكيك عصابة إجرامية متخصصة في سرقة الدراجات النارية في شفشاون,0.5
ary_train_00285,عفو ملكي بمناسبة عيد الفطر: واش يكون فرج عن معتقلي حراك الريف والصحفيين بوعشرين والمهداوي؟.. مصدر لـ”كود”: مزال مكاين حتى حاجة رسمية\nفي انتظار اصلاح نظام العفو: عنداك يكون شي دانييل مخبي: عفو ملكي لفائدة 343 شخصا بمناسبة عيد الأضحى,0.21
ary_train_00286,عاجل. 20 واحد من اللجنة التنفيذية لحزب الاستقلال كيطالبو حميد شباط بالوفاء بوعده وتقديم الاستقالة وها شكون موقعش على العريضة\nمن بعد تصريحاتو مؤخرا اللي هاجم فيها بركة.. أعضاء من اللجنة التنفيذية لحزب الاستقلال باغيين إحالة شباط على لجنة التأديب,0.21
ary_train_00287,جامع كلحسن مستشار العدالة والتنمية فالتواصل بلا خبارنا. كاليك صحافي: شوفو باش كينصح قادة البي جي دي\nالبي جي دي على خطى “الاستقلال”. “صقور الحزب” بداو الكولسة وبشهادة نشطاء العدالة والتنمية,0.33
ary_train_00288,الرحيل ـ دمعة مسافرة ـ الحلقة السابعـة عشر\nالرحيل ـ دمعة مسافرة ـ الحلقة عشرون,0.78
ary_train_00289,كورونا : 30 تقاسو بالفيروس فجهة العيون الساقية\nكورونا : 73 واحد تقاسو بالفيروس فجهة العيون الساقية الحمراء,0.68
ary_train_00290,مابغاش يسالي هاد الفيلم. تأجيل النطق بالحكم النهائي في ملف رئاسة جهة الداخلة وادي الذهب‬\nالقفقافة. ين­اير موعد النطق بالحكم­ النهائي لملف رئاسة ج­هة الداخلة وادي الذهب,0.75
ary_train_00291,قاضي ل”كود”: تدخل الرميد ضرب لمبدأ استقلال السلطة القضائية وبيان البي جي دي خرق لهاد الفصل من الدستور وخاص رئاسة النيابة العامة تتدخل\nقيادي من البي جي دي ل”كود”: الاتحاد الدستوري ما عمرو كان مشكلة بين اخنوش وبنكيران وبيان رئيس الحكومة ما كيعنيش القطيعة راه البلوكاج ممكن يتجاوزوه بهاد الشرط,0.36
ary_train_00292,كورونا : 16 تقاسو بالفيوس فجهة العيون الساقية الحمراء\nكورونا : 43 تقاسو بالفيروس فجهة العيون الساقية الحمراء,0.72
ary_train_00293,عدد المصابين بـ”كورونا” ف الدزاير وصل لـ2070 .. وارتفاع عدد الوفيات إلى 326\nعدد المصابين بـ”كورونا” ف الجزائر وصل لـ1666 وعدد الوفيات نقز لـ235 حالة,0.71
ary_train_00294,الجامعة وقفات النقاش وغرامات الوداد وها الفراقي واللعابة لي نزلات عليهم هاد السيمانة\nالجامعة نزلات على الوداد والمترجي وها الفراقي واللعابة اللي جات فيهم الدقة هاد السيمانة,0.66
ary_train_00295,كَلسو فديوركوم.. فاول نهار فرمضان تزادت 131 إصابة جديدة بكورونا.. وصلنا لـ3889 فالطوطال و159 ماتو و498 تشافاو\nتزادت هاد الصباح 81 إصابة جديدة بكورونا.. وصلنا لـ6593 فالطوطال و189 ماتو و 3222 تشافاو,0.61
ary_train_00296,لا يجب أن يؤخذ العثماني بجريرة سعد الدين العثماني! العدالة والتنمية ينعت حزب العدالة والتنمية بالمتصهين ويتهمه بالخيانة\nضرورة وجود عبد الكريم بنعتيق في تشكيلة حكومة سعد الدين العثماني! حكمة وذكاء إدريس لشكر في اختيار مرافقه إلى مقر حزب العدالة والتنمية,0.29
ary_train_00297,أنطونيو كَوتيريس فرش كذوب الدزاير والبوليساريو اللي روجو أن المغرب رفض “دي ميستورا” كمبعوث أممي فـ الصحرا\nما كيعياوش من الكذوب.. البوليساريو: المغرب رفض تعيين “دي ميستورا” كمبعوث أممي ف الصحرا,0.5
ary_train_00298,مصرع شخص في حادثة سير مروعة قرب كلميم\nمصرع شخص وإصابة 9 بجروح في حادثة سير قرب الصويرة,0.62
ary_train_00299,حصيلة كورونا فالأقاليم والجهات اليوم: 1784 تصابو فكازا سطات و12 ماتو.. و198 براو فسوس\nحصيلة كورونا فالأقاليم والجهات اليوم: 1925 تقاسو و23 ماتو فكازا سطات.. و267 براو فسوس,0.62
ary_train_00300,كورونا: 8338 تصابو و10 ماتو فهاد 24 ساعة و24 مليون و608 ألف و541 شخص دارو الجرعة اللولة\nكورونا اليوم: 9355 تصابو و13 ماتو و 24 مليون و626 ألف و900 واحد دار الجرعة اللولة,0.56
ary_train_00301,تنفرد بنشرها “كود”: سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” بروز المؤسسة الملكية كفاعل سياسي مهيمن…الرمزية السياسية للسلطان كخليفة للمسلمين(1) ح 106\nتنفرد بنشرها “كود”: سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” القيمة الرمزية والسياسية والإلزامية لبيعة السلطان… خلع مولاي عبد العزيز وصياغة البيعة الحفيظية. ح 82,0.28
ary_train_00302,معاناة القضاة على طاولة فارس.. ها المطالب كولها اللّي وصلات لرئيس المجلس الأعلى للسلطة القضائية من الودادية الحسنية\nقانون المجلس الأعلى للسلطة القضائية يستنفر جمعيات القضاة المهنية,0.44
ary_train_00303,روينة نايضا..باغين يوقفو التغول الانتخابي ديال البي جي دي: الاحزاب تافقات على تقوية نمط الاقتراع الفردي والاستقلال والبام والبي بي اس باغين لوائح جهوية بلاصت اللائحة الوطنية\nبنكيران يتحاشى اثارة خيانة “الاحرار” و”الحركة ولم يذكر شباط: الاحزاب لم تكن في الموعد والبي جي دي والبي بي اس اللي التزمو ويتهكم على بكوري: ما جابش الله فالمحمدية بغيتي تسير جهة,0.22
ary_train_00304,سابقات 2014: 10 لحوايج ماعمرهم وقعو ف تاريخ المغرب المعاصر: أمير يصدر كتاب انتقادي للقصر ويتحدث عن الرشوة والفساد والمكائد\nسابقات 2014: 10 لحوايج ماعمرهم وقعو ف تاريخ المغرب المعاصر:كريس كولمان أو أول حرب الكترونية تشن على المغرب,0.38
ary_train_00305,رئيس فريق البي جي دي بمجلس النواب لـ”كود”: مجانيش تلفون وقدمنا تعديلاتنا باستقلالية..والقاسم الانتخابي الجديد مس بثابت الاختيار الديمقراطي\nرئيس فريق البي جي دي بمجلس النواب: “العدالة والتنمية” غايجي اللول أحب من أحب وكره من كره,0.11
ary_train_00306,حصيلة كورونا فالأقاليم والجهات: فاس مكناس وجهة الشمال هوما اللوالا فحالات الشفاء .. وثلث الإصابات اللي تسجلو اليوم فكازا\nحصيلة كورونا فالأقاليم والجهات: جهة كازا تصابو فيها 422 وجهة الشمال ماتو فيها . وأغلب المديريات الجهوية ماعلناتش على التفاصيل,0.46
ary_train_00307,الحصيلة الوبائية لفيروس كورونا فهاد 24 ساعة: 99 تصابو و71 تشافاو وواحد مات.. الطوطال 7532 إصابة و200 متوفي و4774 متعافي\nالوضعية الوبائية لفيروس كورونا فهاد 24 ساعة: 319 تصابو و70 تشافاو وواحد مات.. الطوطال: 13288 حالة منها 9160 تعافاو و230 ماتو وتقريبا 4000 واحد كيتعالج,0.53
ary_train_00308,مذكرات مدلكة سانك ايطوال الحلقة 22: كتاشفت بلي أحسن بلان هو الكليان يتزعط فيا و يبغي يريزيرفيني سيمانة ديك الساعة لوطيل كامل كايستافد و كلشي كايكرضف ليا.\nمذكرات مدلكة سانك ايطوال الحلقة 10: فحال الكورة فيها بروميار و دوزيام ديفيزيو و قسم الهواة حتى التق*** فيه البنات لي كايلعبو فالطروازيام ديفيزيو و لخرين لي كايلعبو فدوريات وطنية و قارية و دولية كاع ! ماشي كلشي كايخرج للزنقة حيت فيه الجوع.‎,0.0
ary_train_00309,تنفرد بنشرها “كود” سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ !” الاستقلال السياسي والإديولوجي المغربي على عهد السلالات ذات الشرعية الذاتية…الدعوة الدينية التومرتية: آشنو هي عقيدة التوحيد؟ ح 31\nتنفرد بنشرها “كود” سلسلة “كيفاش السلاطين ديال المغرب كايشوفو “ريوسهوم” وكايشوفو السلطة ديالهوم وكايحميوها؟ جهاز القضاء ودورو في هيمنة السلطة الملكية داخل النظام السياسي المغربي منذ الاستقلال..نماذج من تدخل القضاء لإضفاء الشرعية على النظام(2). ح 134,0.17
ary_train_00310,الدزاير.. 278 إصابة جديدة بـ”كورونا” و10 ماتو و196 تشفاو: ها شحال وصلو فالطُوطَالْ\nالاصابات بكورونا مازال كيرتافعو فالدزاير.. 811 إصابة جديدة و16 ماتو و354 تشفاو: ها شحال وصلو فالطُوطَالْ,0.59
ary_train_00311,البي جي دي جاب غير 4 مقاعد برلمانية بالقاسم الانتخابي و9 نساء فاللوائح الجهوية عتقوه وطلعو النتيجة لـ13\nالقاسم الانتخابي على أساس المسجلين.. البام والبي جي دي أكثر المتضررين.. ومصدر لـ”كود”: لائحة رئيس لجنة الداخلية بمجلس النواب تاهي غاتخسر مقاعد برلمانية بسبب القاسم الجديد,0.38
ary_train_00312,حصيلة “كورونا” فالمغرب: 273 حالة محلية مقابل 190 وافدة.. ومدينة كازا بوحدها بـ130 بيضاوي فيه الفيروس\nحصيلة “كورونا” فالمغرب: 571 حالة محلية مقابل 190 حالة وافدة و114 حالتهم صعيبة. اليوبي: بقاو فديوركم راه كاين انتقال الفيروس داخل بلادنا,0.5
ary_train_00313,حصيلة كورونا هاد الصباح: 73 تصابو و46 تشافاو.. الطوطال: 8683 حالة و7664 متعافي و212 متوفي\nحصيلة كورونا هاد الصباح: 44 تصابو و17 تشافاو وواحد مات.. الطوطال: 8581 حالة و7600 متعافي و212 متوفي,0.58
ary_train_00314,ها شكون هوما المرشحين لعضوية المكتب السياسي ديال “البي بي إس” لي وصلو لـ100 واحد\nها تفاصيل إعلان نبيل بنعبد الله عن استقالته من الأمانة العامة ديال “البي بي إس” ورفضها بالإجماع داخل المكتب السياسي,0.39
ary_train_00315,عاجل. بعد البلوكاج: التوافق على رئيس غرفة التجارة والصناعة والخدمات بجهة الرباط وها علاش الأحرار تنازل على المنصب\nفـ المرحلة الاستئنافية.. القضاء الإداري طيح القيادي التجمعي الطاهري من رئاسة غرفة التجارة والصناعة والخدمات بجهة فاس مكناس,0.33
ary_train_00316,الرحيل ـ دمعة مسافرة ـ الحلقة الثانية عـشـر\nالرحيل ـ دمعة مسافرة ـ الحلقة العاشرة,0.88
