PairID,Text,Score
hau_train_00423,"Sai dai kuma Mataimakin Kakakin Majalisar Tarayya ya ja kunnen sa cewa bai kamata ya siyasantar da matsalar tsaro ba.\nBai kamata majalisar dokokin jihar Zamfara da gwamnatin jihar su yi wani abu wanda bai shafi matsalar tsaro jihar Ba, Daga Hamdan Shinkafi",0.6
hau_train_00424,Za a ci gaba da shari’a ranar 28 ga Afrilu.\nAlkalin kotun Michael Bawa ya yanke hukuncin daure Habila da Joy a kurkuku sannan za a ci gaba da shari’a ranar 2 ga Faburairu.,0.62
hau_train_00425,"Tinubu ya kai ziyarar kwanaki biyu ce inda ya buɗe wasu ayyukan raya jiha da Gwamna Nyesom Wike ya gayyace shi buɗewa.\nA ranar Talace Shugaba Muhammadu Buhari ya sauka Owerri, domin ziyarar buɗe wasu ayyukan raya jiha da Gwamna Hope Uzodinma ya aiwatar.",0.44
hau_train_00426,"An yi wa ɗan takarar sanata ƙarin geji daga naira miliyan 40, zuwa miliyan 200.\nShi kuma ɗan takarar majalisar tarayya daga naira miliyan 10 zuwa naira miliyan 70.",0.55
hau_train_00427,Sanata Uba Sani ya sayi fom ɗin takarar gwamnan jihar Kaduna na jam’iyyar APC\nHaka kuma shima ɗan takarar gwamnan jihar Honarabun Sani Shaaban ya sayi fom din yin takarar.,0.58
hau_train_00428,Alhassan ya ce Bilkisu tana nemi kotu ta raba auren ta da Musa saboda bata kaunar sa kuma.\nAlhassan ya ce Bilkisu tana nemi kotu ta raba auren ta da Musa ne saboda bata kaunar sa a matsayin miji kuma.,1.0
hau_train_00429,Za a ci gaba da shari’a ranar 18 ga watan Fabrairu.\nZa a ci gaba da tuhumar cin amanar ƙasa da zargin ta’addancin da ake yi wa Kanu a ranar 18 Ga Janairu.,0.17
hau_train_00430,‘Yan bindiga sun kashe wani dan achaba mai suna Abejide Ojo ranar Alhamis dinmakon jiya a hanyar  Ilemeso zuwa Isan zuwa Ekiti a jihar  Ekiti.\nNDLEA ta kama Beauty a hanyar zuwa jihar Legas daga Benin City ranar 6 ga Yuli.,0.11
hau_train_00431,"Ya ce shi ba zai tsaya sake wani zaɓen fidda gwani ba, ko ma da jam’iyya ta ce a sake ɗin.\nINEC ta ce zaɓen bai kammalu ba, sai da aka sake zaɓe a wata rumfa.",0.44
hau_train_00432,ƘARSHEN ALEWA ƘASA: Yadda kotu ta ƙwace tulin dukiyar katafaren ɗan damfara Okeke\nBabbar Kotun Tarayya da ke Legas ta ƙwace ilahirin kuɗaɗe da kadarorin gidaje da motocin da katafaren ɗan damfara Obinwanne Okeke ya mallaka a Najeriya.,1.0
hau_train_00433,"Kotun Ƙoli ta aza ranar yanke hukuncin shari’ar cancantar takarar sanata tsakanin Bashir Machina da Sanata Ahmad Lawan\nA kan haka sai Peters ya roƙi Kotun Ƙoli ta ayyana Sanata Lawan a matsayin ɗan takarar Sanatan Shiyyar Yobe ta Arewa, na jam’iyyar APC.",0.71
hau_train_00434,"“Ba zan taɓa zaɓe ko goyon bayan takarar Atiku Abubakar ba.\n“Ni dai ba zan taɓa goyon bayan a zaɓi kowane Bafulatani ba, saboda su ne ke kashe jama’a a cikin jiha ta ba.",0.67
hau_train_00435,Ganduje ya ce Gwamantin Jihar Kano da APC Reshen Jihar Kano duk ba su goyon bayan ƙirƙiro sauya launin kuɗi a daidai wannan lokaci.\nGanduje ya ce zai kira manajojin bankunan da ke Jihar Kano domin a samu mafita daga matsalar ƙarancin kuɗaɗe da al’ummar jihar sa ke ciki.,1.0
hau_train_00436,A zaman da kotun ta yi Yusuf bai zo kotun ba.\nA duk zaman da kotun ta yi Aliyah bata zo kotu ba ko da na rana daya ba.,0.25
hau_train_00437,Wani mazaunin kauyen Gidan Kane ya ce ‘yan bindiga sun kashe mutane uku a wasu kauyuka a daren Lahadin da ya gabata.\nAkalla mutum 16 ne ƴan bindiga suka kashe sannan suka yi garkuwa da wasu mutane da dama a ƙauyukan  jihar Taraba ranar Juma’ar makon jiya.,0.5
hau_train_00438,"Moses Ebuga, yayi wannan kiran a wani taron da kungiyar ta yi da manema labarai a ranar Litinin a garin Jos.\nSakataren yaɗa labaran kungiyar Iregwe  Davidson Malison ya sanar da haka ranar Lahadi a garin Jos.",0.3
hau_train_00439,"Yadda sojoji suka kashe gaggan ƴan bindiga biyu a Kaduna, suka ƙwato tulin kayan sojoji\n‘Yan kungiyar IPOB sun fille kan sojoji biyu sannan ‘yan bindiga sun kashe mutum 56 a jihar Zamfara.",0.5
hau_train_00440,Sai dai kuma ba a sani ba ko Babbar Kotun Tarayya za ta bayar da belin Okorocha kafin a kai ga lokacin tantance shi.\nMai Shari’a Nkeonye Maha ta Kotun Tarayya ta bayar da belin su a kan naira miliyan 5 kowanen su.,0.33
hau_train_00441,"Jami’ar Maryam Abacha, Kano, ta raɗa wa titin jami’ar sunan marigayiya Haneefa\nJami’ar Maryam Abacha, MAAUN ta saka wa ginin jami’ar sunan marigayiya Magajiya Ɗanbatta",0.8
hau_train_00442,Akalla mutum 12 ne suka mutu a wani mummunar rikicin da aka yi tsakanin ‘yan bindiga da ‘yan kungiyar sa kai a jihar Filato.\n‘Yan kungiyar IPOB sun fille kan sojoji biyu sannan ‘yan bindiga sun kashe mutum 56 a jihar Zamfara.,0.5
hau_train_00443,"Kwamishinan Zaɓen Adamawa, Farfesa Hudu Ari ne ya bayyana sunan ta a matsayin wadda ta kayar da Gwamna Ahmadu Pintiri na PDP.\nCharles Soludo na APGA ya lashe zaɓen gwamna a ƙananan hukumomi 8 ɗin da hukumar zaɓe ta bayyana sakamakon su.",0.44
hau_train_00444,Fashola ya yi wannan bayani a lokacin da ya ke duba aikin titin a ranar Laraba.\nFashola ya yi wannan bayani a lokacin da ya ke duba aikin Gadar Chanchangi da ke cikin Ƙaramar Hukumar Takum a Jihar Taraba.,0.79
hau_train_00445,Maharan sun kashe mazauna garin mutum 6 a harin da suka yi a daren ranar Lahadi.\nAkalla mutum 13 ne ‘yan bindiga suka kashe a harin da suka kai garin Batsari jihar Katsina ranar Talata da yamma.,0.55
hau_train_00446,Ya ce ya kuma yanke hukuncin canja sheka saboda matsalolin rashin hadin kai da ake fama da shi a jami’iyyar rashin adalci a shugabancin jam’iyyar.\n‘Yan majalisan sun ce sun yi haka ne saboda matsalolin shugabanci da Jam’iyyar PDP ke fama da shi a ƙasar nan.,0.5
hau_train_00447,"Domin ko a wasan su kafin doke Spain, an nuno Hakimi ya rungume mahaifiyar sa bayan tashi daga wasa a cikin sitadiyan.\nTunisia ta nemi a sake wannan wasa bayan alkalin wasa ya hura tashi har sau biyu kafin lokaci ya cika.",0.5
hau_train_00448,Matawalle ya bayyana haka a cikin wata sanarwa wadda ya ke magana kan binciken su gwamnoni masu barin gado da EFCC ke yi.\nIna roƙon EFCC kada binciken ta ya tsaya kan gwamnoni masu barin gado kaɗai.,0.92
hau_train_00449,"Lamarin ya faru a ranar 14 Ga Satumba, wanda tun bayan nan ba a sake jin ɗuriyar sa ba.\nAmma kuma daga nan ba mu ƙara jin wani bayani ba, ko muryar sa ba a sake ji ba.",0.5
hau_train_00450,ZAƁEN GWAMNA A KANO: Har ƙarfe 12 na ranar zaɓe ana ta raba wa talakawa taliya da atamfofi\nCharles Soludo na APGA ya lashe zaɓen gwamna a ƙananan hukumomi 10 ɗin da hukumar zaɓe ta bayyana sakamakon su.,0.67
hau_train_00451,Amincewar da su ya ƙara tabbata a taron manyan jam’iyyar da aka gudanar ranar Alhamis a Abuja.\nHakan ya biyo bayan taron da kwamitin gudanarwar jam’iyyar ta yi ranar Alhamis a Abuja.,0.75
hau_train_00452,"Ƴan bindiga sun kai wa wasu matsugunan fulani makiyaya hari a jihar Anambra.\nƳan bindiga sun kashe maijego da jaririnta da wasu mutum 13 a Maru, Jihar Zamfara",0.33
hau_train_00453,Ya Kuma mika godiyarsa ga gwamnatin jihar Adamawa bisa goyan bayan da ta rika bai wa hukumar daga shekarun da suka gabata zuwa yanzu.\nAmma kuma ya ce duk da haka Gwamnatin Jihar Kano na bai wa hukumar duk wani goyon bayan da ta ke bukata.,0.21
hau_train_00454,"Idan ba a manta ba a watan Maris ne ‘yan bindiga suka yi garkuwa da fasinjojin jirgin kasa da ya taso daga Abuja zuwa Kaduna.\nIdan ba a manta ba a 2012, ƴan bindiga sun tada bamabamai a ginin ofishin jaridar dake Abuja da Kaduna.",0.5
hau_train_00455,Ƴan bindiga sun yi awon gaba da wasu manoma biyu a kauyen Ileogbo dake jihar Osun.\nA karamar hukumar Maigatari dake jihar Jigawa ‘yan bindiga sun kashe ma’aikacin hukumar shige da fice ta ƙasa sannan wasu mutum biyu sun ji rauni.,0.55
hau_train_00456,"Gazawar gwamnatin Buhari ta su ce can, kada a rika dora wa  su Tinubu laifi, babu ruwan su – Tsohon Ministan Buhari\n“Kada ma a kawo mana wani rainin wayau a ce wai babu ruwan addini idan ana maganar siyasa.",0.25
hau_train_00457,"Madina Maishanu ce za ta rika gabatar da shirin talbijin din a shafin YouTube a yanar gizo duk mako.\nAbinda ya rage a baya za a rika yin su ta yanar gizo har a karkare, amma sabon aji dalibai za su koma.",0.33
hau_train_00458,Wannan abin takaicin dai ya faru a kauyen Nzam dake karamar hukumar Anambra ta Yamma.\nGwamnatin jihar Kaduna ta tabbatar da harin da ‘yan bindiga su ka sake kai wa a kauyen Runji dake karamar hukumar Zangon Kataf.,0.33
hau_train_00459,"Garba ya bayyana haka lokacin da ya ke tattaunawa a ranar Litinin a Katsina.\nYa bayyana haka a ranar Litinin lokacin da ya ke ganawa da manema labarai a otal ɗin Hilton, ranar Talata, a Abuja.",0.42
hau_train_00460,"Saboda haka Onuu ya roki kotu ta raba auren haka nan, ya gaji kowa ya kama gaban sa.\nMagidanci ya roki kotu ta raba auren shekara 33 saboda rashin mutunci da matarsa ke gurza masa",0.64
hau_train_00461,Ɗaliban kwalejin Shehu Shagari dake Sokoto sun kashe wata ɗaliba da ake zargin ta yi kalaman ɓatanci ga Annabi SAW.\nGwamnatin jihar Sokoto ta rufe Kwalejin Ilimi na Shehu Shagari dake jihar Sokoto.,0.79
hau_train_00462,"A wannan hadari mutum 12 ne suka mutu inda mata da yara kanana suka fi yawa daga cikin su.\nOnyeuko ya ce ‘yan Boko Haram 1,755 sun tuba inda a cikinsu akwai maza 280, mata 523 da yara kanana 952.",0.31
hau_train_00463,Ya ce jami’an tsaron sun fatattaki ‘yan bindigan ne bayan sun samu bayanai na siri game da maharan a garin Fatika.\n“Jami’an mu sun yi batakashi da ‘yan bindiga ranar Alhamis a kauyen Baure bayan rundunar ta samu bayanin siri kan maɓoyar maharan a dajin Baure.,0.58
hau_train_00464,Ya ce rundunar ta fara yin da bincike domin ceto mutanen da aka yi garkuwa da su.\nKakakin rundunar ‘yan sandan jihar Yemisi Opalola ta ce rundunar za na gudanar da bincike domin ceto wadanda aka yi garkuwa da su.,0.88
hau_train_00465,"“Hukumar ta gano cewa Kwasare dan asalin karamar hukumar  Kware ne, jihar Sokoto amma yana zaune a Goron Dutse jihar Kano.\nMazaunan kauyen  Ruwan Bore dake karamar hukumar Talatan Mafara a jihar Zamfara sun tabbatar cewa ‘yan bindiga sun kashe mutum 11 a kauyen ranar Asabar.",0.22
hau_train_00466,TAKARAR GWAMNAN KADUNA: Uba Sani ya mika fom din takara ga uwar jam’iyya\nA yau Talata ne sanata Uba Sani ya mika fom din takarar gwamna da ya siya ga uwar jam’iyya a Abuja bayan ya cika.,0.88
hau_train_00467,"Ya ce da zaran an kama su za a kai su kotu domin yanke musu hukunci.\nTuni ya amsa laifin sa, kuma cikin wannan shekarar ce za a yanke masa hukunci.",0.62
hau_train_00468,Akpanudoedehe ya ce jami’iyyar APC ba ta ji dadin yadda yadda ‘yan bindiga ke kisan mutane a jihar Zamfara da sauran jihohin Arewacin kasar nan.\nMba ya ce rundunar ta kama wadannan mutane tare da wasu ‘yan ta’adda 50 a fadin kasar nan.,0.38
hau_train_00469,"Haka dai Kakakin Yaɗa Labaran ‘Yan Sandan Jihar Edo, Chidi Nwabuzor ya tabbatar.\nKakakin Yaɗa Labaran ‘Yan Sandan Jihar Katsina Gambo Isa ya shaida wa wakilin mu cewa zai bibiyi lamarin sannan ya kira shi.",0.32
hau_train_00470,"“Ɗan takara zai iya janyewa daga takarar da ya yi nasara a zaɓen fidda gwani.\nA jihar Benuwai, Titus Uba ne ya lashe zaɓen fidda gwani na ƴan takarar gwamnan jihar na PDP.",0.5
hau_train_00471,"A Arewa maso Yamma Danmadami ya ce Operation Hadarin Daji sun kashe mahara 16 sannan sun kama wasu mutum 7 a yankin.\nSojoji sun kashe ‘yan ta’adda 31, sun kama 70 a yankin Arewa maso Gabas",0.5
hau_train_00472,MAI RABON GANIN BAƊI: Ƴan sanda sun ceto mutum 39 da ƴan bindiga suka yi garkuwa da su Zamfara\nA kauyen Dansadau dake karamar hukumar Maru  jihar Zamfara ne ‘yan sanda suka ceto mutum bakwai da aka yi garkuwa da su.,0.88
hau_train_00473,"Gwamnonin na Najeriya sun gargaɗi CBN cewa wannan bahangurɓar canjin kuɗi za ta haifar da karayar tattalin arzikin Najeriya.\nDokar CBN ta cikin Kundin Dokokin Najeriya ta ce, “idan gwamnatin tarayya na fama da giɓin kasafin kuɗaɗe, za ta iya ramcen kuɗi daga CBN.",0.5
hau_train_00474,"Wannan sokewa dai ya kasance an yi abin da Shugaba Muhammadu Buhari ke so kenan, wato a soke dokar.\nShugaba Muhammadu Buhari ya tabbatar wa ‘yan Najeriya da duniya cewa zai tabbatar da an shirya sahihin zaɓe a shekarar 23 kuma a cikin lumana.",0.38
hau_train_00475,"Amma dai ya ce an ƙarfafa matakan tsaro a gidajen kurkuku, tun bayan farmakin da ‘yan ta’adda su ka kai a Kurkukun Kuje.\nAn yi tattaunawar ce kan makomar biyo bayan Boko Haram ɓangaren ISWAP sun kai wa Kurkukun Abuja da ke Kuje.",0.55
hau_train_00476,"Tinubu ya kai ziyarar kwanaki biyu ce inda ya buɗe wasu ayyukan raya jiha da Gwamna Nyesom Wike ya gayyace shi buɗewa.\nTinubu ya yi wannan jawabi a Fatakwal, babban birnin Jihar Ribas, inda ya kai ziyarar buɗe ayyuka bisa gayyatar Gwamna Nyesom Wike na Jihar.",0.83
hau_train_00477,"ZIYARAR BUHARI JIHAR IMO: Dattawan ƙabilar Igbo za su sake bijiro da neman a saki Nnamdi Kanu don a zauna lafiya a yankin\nA waccan ziyarar dai dattawan ƙabilar Igbo sun faɗi ba nauyi, sun kuma tashi ba nauyi a gaban Buhari.",0.88
hau_train_00478,"Ƙauyen Randa wanda ke cikin Mazaɓar Matumji a Ƙaramar Hukumar Maru a Jihar Zamfara, ya na ƙarƙashin Masarautar Ɗansadau.\nUwar jam’iyyar APC ta kori Shugaban Riƙo na APC na Ƙaramar Hukumar Yola ta Kudu, a Jihar Adamawa, mai suna Sulaiman Adamu.",0.14
hau_train_00479,Ya ce a lokacin da yake kauye an bayyana masa cewa zinnan da matarsa ke yi ne ya sa yake fama da rashin lafiya.\nIbrahim ya bayyana cewa mai martaba sarkin gaya ya rasu ne a bayan fama da yayi da gajeruwar rashin lafiya.,0.15
hau_train_00480,"Dama dai shiga ƙungiyar NATO da Ukraniya ta yi niyyar yi, na ɗaya daga cikin dalilan da Rasha ta kai mata mamaya.\nUkraniya ta bi sahun wasu ƙasashe irin ta na Turai ta Gabas, ta nemi shiga ƙawance Ƙungiyar NATO ta ƙasashen Turai ta Yamma da Amurka.",0.5
hau_train_00481,"Ba za su yi wa wa ɗan takarar shugaban kasa na APC butulci  ba.\nGwamna Yahaya Bello na Jihar Kogi ya fusata, tare da cewa ba zai janye daga takarar shugaban ƙasa a ƙarƙashin APC ba.",0.5
hau_train_00482,Hukumar ta kama shi a ranar 3 ga Yuly a Ojoo park za shi jihar Sokoto inda daga nan ya wuce zuwa kasar Algeria.\nNDLEA ta kama Beauty a hanyar zuwa jihar Legas daga Benin City ranar 6 ga Yuli.,0.33
hau_train_00483,"Nan take Gwamna Zulum ya bada umarnin a ba su naira miliyan 20, domin jajantawa gare su, kuma saƙon ya isa gare su nan take.\nJaridar PREMIUM TIMES HAUSA ta ga Yadda gwamna Muhammad Badaru ya sanya dokar hannu a wata takardar dake bada umarnin nan take.",0.2
hau_train_00484,"Tun cikin watan Yuli Buhari ya naɗa su kuma ya aika sunayen a Majalisar Dattawa, inda ya nemi ta amince da su.\nShi ne maimakon gwamnatin Buhari ta nemi amincewar Majalisar Dattawa, sai yanzu ta nema a makare, bayan an karɓa, an kashe tuni.",0.81
hau_train_00485,A ranar Alhamis ɗin nan ce kotu ta sa ranar fara sauraren gabatar da Mamu a kotu.\nA ranar Alhamis ɗin nan farashin gangar ɗanyen mai samfurin ‘Brent’ ya koma dala 83.64.,0.19
hau_train_00486,“An kama masu garkuwa da mutane 157 inda daga ciki an kai mutum 145 kotu sannan ana  yin bincike akan sauran mutum 12.\n“An kama barayin dabbobi mutum 244 an kai mutum 230 daga cikinsu kotu sannan ana kan gudanar da bincike akan mutum 14.,0.5
hau_train_00487,Ko ba komai dai soke dokar zai taimaki malami a matsayin sa wanda zai tsaya takarar gwamnan Jihar Kebbi a zaɓen 2023.\nBabbar Kotun Tarayya ta Abuja ta soke takarar Andy Uba na APC a zaɓen gwamnan Jihar Anambra da aka gudanar cikin watan Nuwamba.,0.42
hau_train_00488,FYADE: Kotu ta yanke wa matashi  mai shekaru 26 hukuncin daurin rai da rai\nKotu ta yanke wa mutumin da ya yi wa ‘yar shekara 17 fyade hukuncin daurin rai da rai,0.69
hau_train_00489,"Bayan sun kama Mamu, SSS sun ce sun samu kakin sojoji da wasu kuɗaɗe a gidan sa.\nSun samu nasarar tone nakiyar ce (IED) bayan wasu masu kishi sun gaggauta kai rahoton ganin bam ɗin a ofishin ‘yan sanda.",0.22
hau_train_00490,"“Ka san da farko cewa ya yi naira miliyan 100 ya ke so a biya shi.\nMajiya ta bayyana cewa masu garkuwa sun nemi a biya su Naira miliyan 60, amma daga baya su ka rage zuwa Naira miliyan 40.",0.44
hau_train_00491,Ɗaya daga cikin Daliget ɗin dake halartar gangamin jam’iyyar APC a Abuja ya yanke jiki ya faɗi a daidai yana kwankwadan shayi da safiyar Talata.\nKwankwaso ya siya fom ɗin ne a ofishin jam’iyyar dake Abuja ranar Talata.,0.3
hau_train_00492,Gwamnatin jihar Sokoto ta rufe Kwalejin Ilimi na Shehu Shagari dake jihar Sokoto.\nGwamnatin jihar Sokoto ta sanar da rufe kwalejin har sai illa mashaAllahu.,1.0
hau_train_00493,"Gwamnan Jihar Barno Babagana Zulum ya yi je ta’aziyyar mutuwar Burgediya Janar Dzarma Zirkusu, a gidan sa da ke cikin Barikin Sojoji a Kaduna.\nMayaƙan Boko Haram ɓangaren ‘yan ISWAP sun kashe Burgediya Janar Dzarma Zirkusu a yankin Ƙaramar Hukumar Askira Uba, cikin Jihar Barno.",0.5
hau_train_00494,"Saboda haka Onuu ya roki kotu ta raba auren haka nan, ya gaji kowa ya kama gaban sa.\nIta kuwa Tolu Mai shekaru 65 ta roki kotu da kada ta raba auren ta saboda tana son mijinta.",0.54
hau_train_00495,"” Yanzu lokaci yayi da muma za mu nuna masa ƙauna mu mara masa baya domin samun nasara a zaɓe mai zuwa.\nYa ce yanzu a Najeriya PDP kaɗai ce mai jam’iyyar da ta rage, kuma ita za ta lashe zaɓe mai zuwa.",0.56
hau_train_00496,‘Yan bindiga sun kashe ‘yan sanda uku a New Haven dake karamar hukumar  Enugu ta Arewa.\n‘Yan bindiga wanda ake zargin makiyaya sun kashe mutum 6 a kauyukan Tse Ngojov da Tse Valem Yaweh dake karamar hukumar Logo.,0.42
hau_train_00497,Mafi yawa daga cikin mutanen da aka kashe ‘yan yankin Arewa maso Yamma sai kuma yankin Kudu maso Yammacin kasar nan.\nMafi yawan kisan da aka yi a wannan mako ya auku ne a Arewa maso Yammacin kasar nan sannan da daya a yankin Gabashin kasar.,0.5
hau_train_00498,"Su huɗun su na goyon bayan Wike ne, wanda ya jagorance su bijire wa PDP bayan an tsayar da Atiku takarar shugaban ƙasa.\nWike da wasu gwamnonin PDP huɗu dai su na so Shugaban PDP Iyorchia Ayu ya sauka, a zaɓi ɗan kudu ya riƙe shugabancin jam’iyyar.",0.65
hau_train_00499,Enoboreya ya tabbatar cewa hukumar za ta kama duk wadanda ke da hannu a harin domin yanke musu hukunci.\nYa ce za a maka wadannan mutane kotu domin a yanke musu hukunci da zarar hukumar ta kammala bincike.,0.0
hau_train_00500,Wannan na kunshe ne a hukuncin da kotun ta yanke wanda mai shari’a Polycarp Hamman ya karanta ranar Laraba.\nA ranar Litini ne alkali Muntari Dandago ya yanke ya Sadiya hukuncin zama a kurkuku na tsawon watanni shida.,0.43
hau_train_00501,Bayan haya kakakin rundunar ‘yan  sandan jihar Tochukwu Ikenga ya tabbatar da aukuwar haka a wani takarda da ya fitar daga ofishinsa.\nKakakin rundunar ƴan sandan jihar Bauchi Ahmed Wakil ya bayyana cewa an babake gidaje shida da shaguna 7 a rikicin.,0.25
hau_train_00502,‘Yan bindiga sun saki faston cocin Katolika da suka sace bayan an biya miliyoyin naira kuɗin fansa\nSama da naira miliyan 20 aka biya ƙudin fansa kafin Ƴan Bindiga suka sake ni – Sarkin Ɓungudu,0.5
hau_train_00503,‘Yan sanda sun ce sun fara binciken waɗanda su ka yi kisan domin a kamo su a hukunta su.\nOsuji ya ce da ‘yan sanda ke binciken wadannan mata sun ƙasa bada dalilin fitowar su waje a cikin daren da aka kama su.,0.5
hau_train_00504,RIKICIN GWAMNATI DA ASUU: Malaman jami’o’i sun yi asarar albashin watanni takwas na yajin aikin su – Ministan Ilmi\nGwamnatin Najeriya ta yanke wa malaman jami’o’i albashin watan da su ka karɓa bayan komawa aiki daga yajin aikin watanni takwas.,1.0
hau_train_00505,"A jihar Filato kuwa, Peter Obi ya bi Daraktan Kamfen ɗin Tinubu har gida a Filato, ya kunyata shi.\nGADANGARƘAMAR NAIRA MILIYAN 702: Kotu ta yanke wa Okupe, Daraktan Kamfen ɗin Peter Obi ɗaurin shekaru biyu a kurkuku",0.06
hau_train_00506,"Shi dai Bala ya samu ƙuri’u 20 ne kacal a zaɓen fidda gwani na shugaban ƙasa a PDP.\nA jihar Benuwai, Titus Uba ne ya lashe zaɓen fidda gwani na ƴan takarar gwamnan jihar na PDP.",0.29
hau_train_00507,Sai dai kum.akwai ministan Shari’a Abubakar Malami wanda shima da ya fito takarar gwamnan Kebbi amma kuma dalilin wannan sanarwa ya janye.\nMalami na takarar ɗarewa kujerar gwamnan Kebbi idan wadin mulkin Abubakar Bagudu ya cika a 2023.,0.6
hau_train_00508,‘Yan bindiga wanda ake zargin makiyaya sun kashe mutum 6 a kauyukan Tse Ngojov da Tse Valem Yaweh dake karamar hukumar Logo.\nMahara sun kashe mutum 13 a kauyen Karekuka dake karamar hukumar.,0.42
hau_train_00509,"“A jihar Osun Wike bai goyi bayan Adeleke na  PDP, amma kuma Adeleke dai ne ya yi nasarar zama gwamna.\nCikin watanni 12 kacal bayan na zama gwamnan Kaduna, matsalar tsaro zai zamo tarihi a jihar – Isah Ashiru",0.15
hau_train_00510,ASUBANCI: Yahaya Bello ya siya fom din takarar shugaban Kasa na APC\nGwamnan jihar Kogi Yahaya Bello ya siya fom din takarar shugaban Kasa na APC.,1.0
hau_train_00511,BARKEWAR KWALARA A AREWA: Kwalara ta kashe mutum 146 cikin mako ɗaya a jihar Kebbi\nAkalla mutum 146 ne suka rasu a dalilin kamuwa da cutar Amai da Gudawa Kwalara a jihar Kebbi.,1.0
hau_train_00512,Kwamitin wanda  Kwamishinan tsaron jihar Mamman Tsafe ya shugabanta ya ce an gayyaci sarakunan domin su kare kansu a wajen zaman kwamitin.\nKwamishinan tsaron jihar Kaduna Samuel Aruwan ya bayyana cewa Talatar wannan mako ce ta karshe da za a ci kasuwar Kawo dake cikin garin Kaduna.,0.45
hau_train_00513,‘Yan bindiga sun kashe mutum 16 a kauyuka jihar Zamfara\nYadda ƴan bindiga suka kashe mutum 16 suka yi garkuwa da mutane da dama a jihar Taraba,0.68
hau_train_00514,Gwamnan jihar Yobe Mai Mala Buni ya bayyan cewa ambaliyar ruwa ta hana shiga da fice daga karamar hukumar Gulani zuwa sauran bangarorin jihar.\nWannan shine na uku da ‘yan bindiga ke Kona hedikwatar wata karamar hukumar a jihar Anambra tun bayan da Charles Soludo ya zama gwamnan jihar.,0.15
hau_train_00515,‘Yan bindiga sun Kona ginin hedikwatar karamar hukumar Idemili ta Arewa dake jihar Anambra.\nSannan a ranar 31 ga Maris ‘yan bindiga sun kona hedikwatar karamar hukumar Nnewi.,0.5
hau_train_00516,"PREMIUM TIMES Hausa ta buga labarin yadda Rasha ke ci gaba da mamaye Ukraniya.\nPREMIUM TIMES Hausa ta buga labarin cewa NNPC ta ce ‘Su A.Y Maikifi, Oando da Duke Oil ne su ka shigo da shi daga Belgium’.",0.25
hau_train_00517,Rundunar ƴan sanda sun yi kira ga matasa da su kwantar da hankalin su cewa jami’an tsaro na yin bincike akai.\nYa ce rundunar za ta kai Ehem da mutanen da ya basu kwangilar kashe matarta sa kotu da zarar an kammala yin bincike akai.,0.5
hau_train_00518,"Danmadami ya ce mahara tare da iyalen su 340 sun mika wuya da a cikin su akwai maza 12, mata 133 da yara 195.\nOnyeuko ya ce ‘yan Boko Haram 1,755 sun tuba inda a cikinsu akwai maza 280, mata 523 da yara kanana 952.",0.45
hau_train_00519,"Ayade ya yi takarar shugaban ƙasa, amma bai yi nasara ba.\n“A yanzu na san Atiku Abubakar da gaske neman kujerar shugaban ƙasa, tunda bai tattago Peter Obi mataimakin takarar sa ba.",0.38
hau_train_00520,"Wasu ma’aikatu 15 kuma sun ƙi damƙa wa Gwamnatin Tarayya harajin da su ka tara cikin 2019, har na naira biliyan 127.1.\n“Dama kuma ya miƙa wa Gwamnatin Tarayya Naira miliyan 280, sai wasu Naira miliyan 240 da kuma Naira miliyan 40.",0.5
hau_train_00521,Cikin Nuwamba 2022 ne Kotun Ɗaukaka Ƙara a Abuja ta ƙara tabbatar wa Machina halascin takarar sa ta sanata a zaɓen 2023.\nBabbar Kotun Tarayya ta Abuja ta soke takarar Andy Uba na APC a zaɓen gwamnan Jihar Anambra da aka gudanar cikin watan Nuwamba.,0.42
hau_train_00522,Sannan akwai mutum 6 da suka ji rauni a dalilin harin.\nA dalilin haka mutum 11 sun mutu sannan mutum 8 sun ji rauni a jikinsu.,0.88
hau_train_00523,"Atiku ya janye ƙarar ce a ranar Laraba, bayan da INEC ta bai wa lauyoyin sa damar binciken kayan zaɓe a ranar Talata.\nTawagar ta lauyoyin na LP dai sun ziyarci Hedikwatar INEC ce a ranar Litinin, a Abuja.",0.5
hau_train_00524,Ya ce zai gana da CBN da kuma Kamfanin Buga Kuɗaɗe na Najeriya domin a fuskanci gaskiyar lamarin.\nA ƙarshe ya ce dalili kenan zai zauna da CBN da Kamfanin Buga Kuɗi domin ya gano gaskiyar lamarin.,0.92
hau_train_00525,"Premium Times Hausa ta bada labarin yadda Mahara suka yi garkuwa da Dagacin Banye, yankin Charanci tun a tsakiyar watan Oktoba.\nMakonni biyu ne  muka bada labarin yadda mahara su ka hana sallar Asubahi, su ka kashe mutum shida, su ka kwashi mutane a yankin Faskari",0.5
hau_train_00526,Jami’in tsaron ya ce mutumin ya rasu a lokacin da likitoci ke duba shi a asibiti.\n“Tosin ta rasu a asibiti a lokacin da ake duba ta a asibiti.,0.75
hau_train_00527,‘Yan bindigan sun yi garkuwa da Uboh ranar Lahadi a cikin gidan sa dake cikin haeavar cocin da misalin karfe bakwai na yamma.\nWannan abu dai ya auku ne ranar Lahadi da misalin karfe 2 na dare.,0.5
